Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
8/11/2010,21:02:00,2.652,0.000,237.470,11.000,0.000,0.000,18.0
8/11/2010,21:03:00,2.672,0.000,237.810,11.200,0.000,0.000,18.0
8/11/2010,21:04:00,2.826,0.048,237.320,11.800,0.000,0.000,18.0
8/11/2010,21:05:00,2.560,0.136,237.580,10.800,0.000,0.000,18.0
8/11/2010,21:06:00,2.552,0.136,237.330,10.600,0.000,0.000,18.0
8/11/2010,21:07:00,2.560,0.136,237.660,10.800,0.000,0.000,18.0
8/11/2010,21:08:00,2.556,0.136,237.430,10.800,0.000,0.000,18.0
8/11/2010,21:09:00,2.542,0.132,236.750,10.600,0.000,0.000,17.0
8/11/2010,21:10:00,2.568,0.136,236.590,10.800,0.000,0.000,18.0
8/11/2010,21:11:00,2.582,0.136,237.340,10.800,0.000,0.000,18.0
8/11/2010,21:12:00,2.604,0.136,238.410,10.800,0.000,0.000,18.0
8/11/2010,21:13:00,2.568,0.138,237.100,10.800,0.000,0.000,18.0
8/11/2010,21:14:00,2.562,0.138,236.610,10.800,0.000,0.000,18.0
8/11/2010,21:15:00,2.552,0.136,236.370,10.800,0.000,0.000,18.0
8/11/2010,21:16:00,2.552,0.138,236.130,10.800,0.000,0.000,17.0
8/11/2010,21:17:00,2.552,0.138,236.080,10.800,0.000,0.000,18.0
8/11/2010,21:18:00,2.548,0.138,235.830,10.800,0.000,0.000,18.0
8/11/2010,21:19:00,2.506,0.138,235.840,10.600,0.000,0.000,17.0
8/11/2010,21:20:00,2.608,0.124,236.120,11.000,0.000,0.000,18.0
8/11/2010,21:21:00,2.928,0.106,235.880,12.400,0.000,0.000,18.0
8/11/2010,21:22:00,3.034,0.114,235.800,12.800,0.000,0.000,17.0
8/11/2010,21:23:00,3.114,0.124,236.040,13.200,0.000,0.000,18.0
8/11/2010,21:24:00,3.108,0.122,235.660,13.200,0.000,0.000,18.0
8/11/2010,21:25:00,3.174,0.074,236.090,13.400,0.000,0.000,17.0
8/11/2010,21:26:00,3.136,0.000,236.450,13.200,0.000,0.000,18.0
8/11/2010,21:27:00,2.848,0.072,237.670,12.000,0.000,0.000,18.0
8/11/2010,21:28:00,2.844,0.080,237.840,11.800,0.000,0.000,18.0
8/11/2010,21:29:00,2.840,0.080,237.680,11.800,0.000,0.000,18.0
8/11/2010,21:30:00,2.954,0.078,237.940,12.400,0.000,0.000,18.0
8/11/2010,21:31:00,3.004,0.108,237.610,12.600,0.000,0.000,18.0
8/11/2010,21:32:00,2.896,0.186,237.600,12.200,0.000,0.000,18.0
8/11/2010,21:33:00,2.886,0.188,238.270,12.000,0.000,0.000,18.0
8/11/2010,21:34:00,2.880,0.190,238.000,12.000,0.000,0.000,18.0
8/11/2010,21:35:00,2.846,0.190,237.980,12.000,0.000,0.000,18.0
8/11/2010,21:36:00,2.638,0.192,238.420,11.000,0.000,0.000,18.0
8/11/2010,21:37:00,2.634,0.192,238.200,11.000,0.000,0.000,18.0
8/11/2010,21:38:00,2.650,0.196,239.170,11.000,0.000,0.000,18.0
8/11/2010,21:39:00,2.654,0.196,239.430,11.000,0.000,0.000,18.0
8/11/2010,21:40:00,2.546,0.000,239.550,10.600,0.000,0.000,18.0
8/11/2010,21:41:00,2.494,0.000,239.730,10.400,0.000,0.000,19.0
8/11/2010,21:42:00,2.500,0.000,239.910,10.400,0.000,0.000,18.0
8/11/2010,21:43:00,2.470,0.000,238.100,10.400,0.000,0.000,18.0
8/11/2010,21:44:00,2.456,0.000,237.420,10.200,0.000,0.000,18.0
8/11/2010,21:45:00,2.470,0.000,238.180,10.400,0.000,0.000,18.0
8/11/2010,21:46:00,2.476,0.000,238.560,10.400,0.000,0.000,18.0
8/11/2010,21:47:00,2.464,0.000,238.130,10.200,0.000,0.000,18.0
8/11/2010,21:48:00,2.454,0.000,237.500,10.200,0.000,0.000,18.0
8/11/2010,21:49:00,2.440,0.000,237.130,10.200,0.000,0.000,18.0
8/11/2010,21:50:00,2.450,0.000,237.590,10.200,0.000,0.000,18.0
8/11/2010,21:51:00,2.448,0.000,237.720,10.200,0.000,0.000,18.0
8/11/2010,21:52:00,2.452,0.000,238.020,10.200,0.000,0.000,18.0
8/11/2010,21:53:00,2.454,0.000,238.020,10.200,0.000,0.000,18.0
8/11/2010,21:54:00,2.460,0.000,238.300,10.200,0.000,0.000,18.0
8/11/2010,21:55:00,2.450,0.000,237.930,10.200,0.000,0.000,18.0
8/11/2010,21:56:00,2.446,0.000,237.610,10.200,0.000,0.000,18.0
8/11/2010,21:57:00,2.600,0.000,237.800,10.800,0.000,0.000,17.0
8/11/2010,21:58:00,2.598,0.000,237.730,10.800,0.000,0.000,18.0
8/11/2010,21:59:00,2.594,0.000,237.660,10.800,0.000,0.000,18.0
8/11/2010,22:00:00,2.618,0.000,237.570,11.000,0.000,0.000,18.0
8/11/2010,22:01:00,2.694,0.100,237.220,11.200,0.000,0.000,18.0
8/11/2010,22:02:00,2.696,0.100,237.440,11.200,0.000,0.000,18.0
8/11/2010,22:03:00,2.596,0.104,237.880,10.800,0.000,0.000,18.0
8/11/2010,22:04:00,2.624,0.100,237.820,11.000,0.000,0.000,18.0
8/11/2010,22:05:00,2.642,0.102,238.270,11.000,0.000,0.000,18.0
8/11/2010,22:06:00,2.632,0.106,238.720,11.000,0.000,0.000,18.0
8/11/2010,22:07:00,2.636,0.106,238.870,11.000,0.000,0.000,18.0
8/11/2010,22:08:00,2.652,0.110,239.900,11.000,0.000,0.000,18.0
8/11/2010,22:09:00,2.650,0.112,240.170,11.000,0.000,0.000,19.0
8/11/2010,22:10:00,2.644,0.112,240.010,11.000,0.000,0.000,18.0
8/11/2010,22:11:00,2.660,0.128,239.340,11.000,0.000,0.000,18.0
8/11/2010,22:12:00,2.714,0.208,239.040,11.400,0.000,0.000,18.0
8/11/2010,22:13:00,2.690,0.200,237.360,11.200,0.000,0.000,18.0
8/11/2010,22:14:00,2.694,0.202,237.600,11.400,0.000,0.000,18.0
8/11/2010,22:15:00,2.644,0.094,237.950,11.000,0.000,0.000,18.0
8/11/2010,22:16:00,2.810,0.078,239.310,11.600,0.000,0.000,18.0
8/11/2010,22:17:00,2.684,0.082,240.280,11.200,0.000,0.000,19.0
8/11/2010,22:18:00,2.692,0.080,239.770,11.200,0.000,0.000,18.0
8/11/2010,22:19:00,2.686,0.080,239.480,11.200,0.000,0.000,18.0
8/11/2010,22:20:00,2.614,0.048,239.460,10.800,0.000,0.000,18.0
8/11/2010,22:21:00,2.524,0.000,239.400,10.400,0.000,0.000,19.0
8/11/2010,22:22:00,2.500,0.000,239.610,10.400,0.000,0.000,18.0
8/11/2010,22:23:00,2.488,0.000,239.260,10.400,0.000,0.000,18.0
8/11/2010,22:24:00,2.478,0.000,238.680,10.400,0.000,0.000,18.0
8/11/2010,22:25:00,2.480,0.000,238.780,10.400,0.000,0.000,18.0
8/11/2010,22:26:00,2.482,0.000,238.840,10.400,0.000,0.000,18.0
8/11/2010,22:27:00,2.488,0.000,239.110,10.400,0.000,0.000,18.0
8/11/2010,22:28:00,2.494,0.000,239.630,10.400,0.000,0.000,19.0
8/11/2010,22:29:00,2.478,0.000,238.910,10.400,0.000,0.000,18.0
8/11/2010,22:30:00,1.458,0.000,240.060,6.200,0.000,0.000,4.0
8/11/2010,22:31:00,1.318,0.000,239.710,5.400,0.000,0.000,1.0
8/11/2010,22:32:00,1.412,0.000,240.010,5.800,0.000,0.000,1.0
8/11/2010,22:33:00,1.410,0.000,239.110,5.800,0.000,0.000,0.0
8/11/2010,22:34:00,1.464,0.000,239.720,6.000,0.000,0.000,1.0
8/11/2010,22:35:00,1.154,0.000,240.010,5.000,0.000,0.000,1.0
8/11/2010,22:36:00,1.048,0.100,241.340,4.400,0.000,0.000,0.0
8/11/2010,22:37:00,1.066,0.132,242.190,4.400,0.000,0.000,1.0
8/11/2010,22:38:00,1.062,0.134,242.730,4.400,0.000,0.000,0.0
8/11/2010,22:39:00,1.056,0.138,243.160,4.400,0.000,0.000,1.0
8/11/2010,22:40:00,1.054,0.142,243.950,4.400,0.000,0.000,1.0
8/11/2010,22:41:00,1.046,0.144,243.660,4.400,0.000,0.000,0.0
8/11/2010,22:42:00,1.040,0.140,242.990,4.400,0.000,0.000,1.0
8/11/2010,22:43:00,1.012,0.126,242.370,4.200,0.000,0.000,1.0
8/11/2010,22:44:00,0.988,0.114,243.260,4.000,0.000,0.000,0.0
8/11/2010,22:45:00,0.990,0.116,243.550,4.000,0.000,0.000,1.0
8/11/2010,22:46:00,0.984,0.116,243.490,4.000,0.000,0.000,1.0
8/11/2010,22:47:00,0.982,0.118,243.730,4.000,0.000,0.000,0.0
8/11/2010,22:48:00,0.986,0.120,244.360,4.000,0.000,0.000,1.0
8/11/2010,22:49:00,0.978,0.118,243.470,4.000,0.000,0.000,1.0
8/11/2010,22:50:00,0.906,0.000,242.550,3.800,0.000,0.000,0.0
8/11/2010,22:51:00,0.846,0.000,241.870,3.400,0.000,0.000,1.0
8/11/2010,22:52:00,0.868,0.000,242.490,3.600,0.000,0.000,1.0
8/11/2010,22:53:00,0.868,0.048,242.270,3.600,0.000,0.000,0.0
8/11/2010,22:54:00,0.876,0.050,242.980,3.600,0.000,0.000,1.0
8/11/2010,22:55:00,0.880,0.052,243.980,3.600,0.000,0.000,1.0
8/11/2010,22:56:00,0.882,0.052,244.020,3.600,0.000,0.000,0.0
8/11/2010,22:57:00,0.880,0.052,244.110,3.600,0.000,0.000,1.0
8/11/2010,22:58:00,0.872,0.054,243.840,3.600,0.000,0.000,1.0
8/11/2010,22:59:00,0.864,0.054,243.720,3.600,0.000,0.000,0.0
8/11/2010,23:00:00,0.858,0.000,243.470,3.600,0.000,0.000,1.0
8/11/2010,23:01:00,0.798,0.050,243.980,3.200,0.000,0.000,1.0
8/11/2010,23:02:00,0.790,0.046,245.130,3.200,0.000,0.000,0.0
8/11/2010,23:03:00,0.772,0.052,242.430,3.200,0.000,0.000,1.0
8/11/2010,23:04:00,0.680,0.050,242.040,2.800,0.000,0.000,0.0
8/11/2010,23:05:00,0.646,0.050,242.140,2.600,0.000,0.000,1.0
8/11/2010,23:06:00,0.644,0.048,242.850,2.600,0.000,0.000,1.0
8/11/2010,23:07:00,0.438,0.046,242.530,2.000,0.000,0.000,0.0
8/11/2010,23:08:00,0.290,0.000,242.560,1.200,0.000,0.000,1.0
8/11/2010,23:09:00,0.288,0.046,241.700,1.200,0.000,0.000,1.0
8/11/2010,23:10:00,0.288,0.046,241.960,1.200,0.000,0.000,0.0
8/11/2010,23:11:00,0.384,0.058,242.060,1.600,0.000,0.000,1.0
8/11/2010,23:12:00,0.396,0.086,242.050,1.600,0.000,0.000,1.0
8/11/2010,23:13:00,0.390,0.084,241.190,1.600,0.000,0.000,0.0
8/11/2010,23:14:00,0.388,0.084,241.310,1.600,0.000,0.000,1.0
8/11/2010,23:15:00,0.388,0.088,242.480,1.600,0.000,0.000,1.0
8/11/2010,23:16:00,0.388,0.090,243.000,1.600,0.000,0.000,0.0
8/11/2010,23:17:00,0.384,0.090,242.830,1.600,0.000,0.000,1.0
8/11/2010,23:18:00,0.382,0.090,242.720,1.600,0.000,0.000,1.0
8/11/2010,23:19:00,0.380,0.088,242.240,1.600,0.000,0.000,0.0
8/11/2010,23:20:00,0.378,0.088,242.180,1.600,0.000,0.000,1.0
8/11/2010,23:21:00,0.376,0.086,241.650,1.600,0.000,0.000,0.0
8/11/2010,23:22:00,0.374,0.086,241.410,1.600,0.000,0.000,1.0
8/11/2010,23:23:00,0.374,0.086,241.550,1.600,0.000,0.000,1.0
8/11/2010,23:24:00,0.372,0.084,241.180,1.600,0.000,0.000,0.0
8/11/2010,23:25:00,0.300,0.000,240.880,1.200,0.000,0.000,1.0
8/11/2010,23:26:00,0.278,0.046,241.880,1.200,0.000,0.000,1.0
8/11/2010,23:27:00,0.278,0.046,241.850,1.200,0.000,0.000,0.0
8/11/2010,23:28:00,0.276,0.046,241.530,1.200,0.000,0.000,1.0
8/11/2010,23:29:00,0.274,0.046,241.270,1.200,0.000,0.000,1.0
8/11/2010,23:30:00,0.274,0.046,240.980,1.200,0.000,0.000,0.0
8/11/2010,23:31:00,0.274,0.048,240.660,1.200,0.000,0.000,1.0
8/11/2010,23:32:00,0.340,0.000,240.760,1.600,0.000,0.000,1.0
8/11/2010,23:33:00,0.434,0.162,240.490,2.000,0.000,1.000,0.0
8/11/2010,23:34:00,0.430,0.184,242.630,1.800,0.000,1.000,1.0
8/11/2010,23:35:00,0.430,0.188,243.520,1.800,0.000,1.000,0.0
8/11/2010,23:36:00,0.432,0.190,244.090,1.800,0.000,2.000,1.0
8/11/2010,23:37:00,0.430,0.188,243.800,1.800,0.000,1.000,1.0
8/11/2010,23:38:00,0.430,0.192,244.410,1.800,0.000,1.000,0.0
8/11/2010,23:39:00,0.430,0.192,244.500,1.800,0.000,2.000,1.0
8/11/2010,23:40:00,0.428,0.192,244.580,1.800,0.000,1.000,1.0
8/11/2010,23:41:00,0.390,0.134,243.490,1.600,0.000,1.000,0.0
8/11/2010,23:42:00,0.454,0.140,243.280,2.200,0.000,2.000,2.0
8/11/2010,23:43:00,0.914,0.354,241.670,4.000,0.000,1.000,10.0
8/11/2010,23:44:00,0.936,0.354,241.690,4.000,0.000,2.000,10.0
8/11/2010,23:45:00,0.966,0.352,241.670,4.200,0.000,1.000,11.0
8/11/2010,23:46:00,1.056,0.434,241.250,4.600,0.000,1.000,11.0
8/11/2010,23:47:00,1.088,0.482,241.180,4.800,0.000,2.000,11.0
8/11/2010,23:48:00,1.084,0.482,241.000,4.800,0.000,1.000,12.0
8/11/2010,23:49:00,1.078,0.470,239.900,4.800,0.000,1.000,11.0
8/11/2010,23:50:00,1.078,0.480,240.690,4.800,0.000,2.000,11.0
8/11/2010,23:51:00,1.074,0.482,240.820,4.800,0.000,1.000,11.0
8/11/2010,23:52:00,1.070,0.478,240.580,4.800,0.000,1.000,11.0
8/11/2010,23:53:00,1.068,0.482,240.840,4.800,0.000,2.000,12.0
8/11/2010,23:54:00,0.474,0.232,241.950,2.200,0.000,1.000,2.0
8/11/2010,23:55:00,0.440,0.220,242.400,2.000,0.000,1.000,0.0
8/11/2010,23:56:00,0.438,0.218,242.250,2.000,0.000,1.000,1.0
8/11/2010,23:57:00,0.440,0.222,243.050,2.000,0.000,2.000,1.0
8/11/2010,23:58:00,0.438,0.224,243.260,2.000,0.000,1.000,0.0
8/11/2010,23:59:00,0.438,0.224,243.110,2.000,0.000,1.000,1.0
9/11/2010,00:00:00,0.364,0.118,243.210,1.600,0.000,1.000,1.0
9/11/2010,00:01:00,0.340,0.082,242.480,1.400,0.000,2.000,0.0
9/11/2010,00:02:00,0.340,0.080,241.920,1.400,0.000,1.000,1.0
9/11/2010,00:03:00,0.340,0.082,242.440,1.400,0.000,1.000,0.0
9/11/2010,00:04:00,0.340,0.084,243.020,1.400,0.000,1.000,1.0
9/11/2010,00:05:00,0.338,0.082,242.240,1.400,0.000,1.000,1.0
9/11/2010,00:06:00,0.340,0.082,242.760,1.400,0.000,2.000,0.0
9/11/2010,00:07:00,0.340,0.082,242.780,1.400,0.000,1.000,1.0
9/11/2010,00:08:00,0.338,0.084,242.980,1.400,0.000,1.000,1.0
9/11/2010,00:09:00,0.336,0.084,242.640,1.400,0.000,1.000,0.0
9/11/2010,00:10:00,0.334,0.082,242.160,1.400,0.000,1.000,1.0
9/11/2010,00:11:00,0.336,0.082,242.620,1.400,0.000,2.000,1.0
9/11/2010,00:12:00,0.336,0.084,242.740,1.400,0.000,1.000,0.0
9/11/2010,00:13:00,0.336,0.086,243.460,1.400,0.000,1.000,1.0
9/11/2010,00:14:00,0.400,0.150,243.870,1.800,0.000,1.000,1.0
9/11/2010,00:15:00,0.412,0.192,243.540,1.800,0.000,1.000,0.0
9/11/2010,00:16:00,0.414,0.194,243.960,1.800,0.000,1.000,1.0
9/11/2010,00:17:00,0.414,0.196,244.280,1.800,0.000,2.000,0.0
9/11/2010,00:18:00,0.412,0.194,244.130,1.800,0.000,1.000,1.0
9/11/2010,00:19:00,0.410,0.192,243.510,1.800,0.000,1.000,1.0
9/11/2010,00:20:00,0.408,0.190,243.210,1.800,0.000,1.000,0.0
9/11/2010,00:21:00,0.442,0.220,243.300,2.000,0.000,1.000,1.0
9/11/2010,00:22:00,0.490,0.290,243.450,2.200,0.000,1.000,1.0
9/11/2010,00:23:00,0.442,0.220,243.140,2.000,0.000,2.000,0.0
9/11/2010,00:24:00,0.440,0.222,243.580,2.000,0.000,1.000,1.0
9/11/2010,00:25:00,0.438,0.222,243.450,2.000,0.000,1.000,1.0
9/11/2010,00:26:00,0.436,0.220,243.040,2.000,0.000,1.000,0.0
9/11/2010,00:27:00,0.432,0.214,241.710,2.000,0.000,1.000,1.0
9/11/2010,00:28:00,0.430,0.212,241.520,2.000,0.000,1.000,1.0
9/11/2010,00:29:00,0.430,0.214,242.210,2.000,0.000,1.000,0.0
9/11/2010,00:30:00,0.432,0.220,243.150,2.000,0.000,2.000,1.0
9/11/2010,00:31:00,0.428,0.214,241.870,2.000,0.000,1.000,1.0
9/11/2010,00:32:00,0.430,0.220,242.950,2.000,0.000,1.000,0.0
9/11/2010,00:33:00,0.430,0.220,243.150,2.000,0.000,1.000,1.0
9/11/2010,00:34:00,0.428,0.218,242.860,2.000,0.000,1.000,1.0
9/11/2010,00:35:00,0.380,0.148,241.880,1.600,0.000,1.000,0.0
9/11/2010,00:36:00,0.330,0.074,240.550,1.400,0.000,2.000,1.0
9/11/2010,00:37:00,0.328,0.072,240.060,1.400,0.000,1.000,0.0
9/11/2010,00:38:00,0.328,0.072,240.040,1.400,0.000,1.000,1.0
9/11/2010,00:39:00,0.330,0.074,240.540,1.400,0.000,1.000,1.0
9/11/2010,00:40:00,0.330,0.074,240.590,1.400,0.000,1.000,0.0
9/11/2010,00:41:00,0.330,0.076,241.180,1.400,0.000,1.000,1.0
9/11/2010,00:42:00,0.330,0.076,241.200,1.400,0.000,1.000,1.0
9/11/2010,00:43:00,0.330,0.074,240.750,1.400,0.000,2.000,0.0
9/11/2010,00:44:00,0.328,0.072,239.900,1.400,0.000,1.000,1.0
9/11/2010,00:45:00,0.328,0.072,239.510,1.400,0.000,1.000,1.0
9/11/2010,00:46:00,0.326,0.070,239.340,1.400,0.000,1.000,0.0
9/11/2010,00:47:00,0.328,0.072,239.770,1.400,0.000,1.000,1.0
9/11/2010,00:48:00,0.330,0.076,240.760,1.400,0.000,1.000,1.0
9/11/2010,00:49:00,0.330,0.078,241.300,1.400,0.000,1.000,0.0
9/11/2010,00:50:00,0.330,0.078,241.410,1.400,0.000,1.000,1.0
9/11/2010,00:51:00,0.330,0.078,241.110,1.400,0.000,2.000,0.0
9/11/2010,00:52:00,0.330,0.074,240.190,1.400,0.000,1.000,1.0
9/11/2010,00:53:00,0.330,0.076,240.290,1.400,0.000,1.000,1.0
9/11/2010,00:54:00,0.332,0.078,240.770,1.400,0.000,1.000,0.0
9/11/2010,00:55:00,0.330,0.078,240.930,1.400,0.000,1.000,1.0
9/11/2010,00:56:00,0.392,0.140,240.690,1.800,0.000,1.000,1.0
9/11/2010,00:57:00,0.478,0.254,240.260,2.200,0.000,1.000,0.0
9/11/2010,00:58:00,0.512,0.312,240.400,2.400,0.000,2.000,1.0
9/11/2010,00:59:00,0.508,0.310,239.930,2.400,0.000,1.000,1.0
9/11/2010,01:00:00,0.504,0.308,239.600,2.400,0.000,1.000,0.0
9/11/2010,01:01:00,0.504,0.310,239.980,2.400,0.000,1.000,1.0
9/11/2010,01:02:00,0.500,0.308,239.870,2.400,0.000,1.000,0.0
9/11/2010,01:03:00,0.498,0.308,239.960,2.400,0.000,1.000,1.0
9/11/2010,01:04:00,0.474,0.276,239.550,2.200,0.000,1.000,1.0
9/11/2010,01:05:00,0.424,0.206,239.890,2.000,0.000,1.000,0.0
9/11/2010,01:06:00,0.422,0.204,239.720,2.000,0.000,2.000,1.0
9/11/2010,01:07:00,0.422,0.204,239.680,1.800,0.000,1.000,1.0
9/11/2010,01:08:00,0.422,0.204,239.720,1.800,0.000,1.000,0.0
9/11/2010,01:09:00,0.420,0.202,239.260,1.800,0.000,1.000,1.0
9/11/2010,01:10:00,0.422,0.206,239.980,1.800,0.000,1.000,1.0
9/11/2010,01:11:00,0.334,0.082,240.270,1.400,0.000,1.000,0.0
9/11/2010,01:12:00,0.328,0.074,240.130,1.400,0.000,1.000,1.0
9/11/2010,01:13:00,0.328,0.074,239.920,1.400,0.000,1.000,0.0
9/11/2010,01:14:00,0.330,0.076,240.530,1.400,0.000,2.000,1.0
9/11/2010,01:15:00,0.330,0.076,240.580,1.400,0.000,1.000,1.0
9/11/2010,01:16:00,0.328,0.074,240.170,1.400,0.000,1.000,0.0
9/11/2010,01:17:00,0.330,0.078,241.280,1.400,0.000,1.000,1.0
9/11/2010,01:18:00,0.330,0.078,241.230,1.400,0.000,1.000,1.0
9/11/2010,01:19:00,0.330,0.076,240.810,1.400,0.000,1.000,0.0
9/11/2010,01:20:00,0.330,0.076,240.450,1.400,0.000,1.000,1.0
9/11/2010,01:21:00,0.330,0.076,240.270,1.400,0.000,1.000,1.0
9/11/2010,01:22:00,0.330,0.076,240.770,1.400,0.000,1.000,0.0
9/11/2010,01:23:00,0.330,0.076,240.760,1.400,0.000,2.000,1.0
9/11/2010,01:24:00,0.330,0.076,240.700,1.400,0.000,1.000,0.0
9/11/2010,01:25:00,0.332,0.078,241.240,1.400,0.000,1.000,1.0
9/11/2010,01:26:00,0.330,0.076,240.760,1.400,0.000,1.000,1.0
9/11/2010,01:27:00,0.330,0.076,241.070,1.400,0.000,1.000,0.0
9/11/2010,01:28:00,0.284,0.000,240.620,1.200,0.000,1.000,1.0
9/11/2010,01:29:00,0.260,0.000,240.110,1.000,0.000,0.000,1.0
9/11/2010,01:30:00,0.260,0.046,239.930,1.000,0.000,0.000,0.0
9/11/2010,01:31:00,0.258,0.046,239.180,1.000,0.000,0.000,1.0
9/11/2010,01:32:00,0.268,0.000,240.190,1.200,0.000,0.000,1.0
9/11/2010,01:33:00,0.378,0.088,240.220,1.600,0.000,0.000,0.0
9/11/2010,01:34:00,0.366,0.084,239.500,1.600,0.000,0.000,1.0
9/11/2010,01:35:00,0.362,0.082,239.250,1.600,0.000,0.000,0.0
9/11/2010,01:36:00,0.360,0.080,238.910,1.600,0.000,0.000,1.0
9/11/2010,01:37:00,0.356,0.078,238.200,1.400,0.000,0.000,1.0
9/11/2010,01:38:00,0.354,0.076,237.800,1.400,0.000,0.000,0.0
9/11/2010,01:39:00,0.438,0.166,237.450,2.000,0.000,0.000,1.0
9/11/2010,01:40:00,0.430,0.182,238.910,2.000,0.000,0.000,1.0
9/11/2010,01:41:00,0.430,0.182,238.910,1.800,0.000,0.000,0.0
9/11/2010,01:42:00,0.430,0.184,239.420,1.800,0.000,0.000,1.0
9/11/2010,01:43:00,0.428,0.184,239.230,1.800,0.000,0.000,0.0
9/11/2010,01:44:00,0.426,0.184,239.440,1.800,0.000,0.000,1.0
9/11/2010,01:45:00,0.424,0.184,239.330,1.800,0.000,0.000,1.0
9/11/2010,01:46:00,0.366,0.106,239.690,1.600,0.000,0.000,0.0
9/11/2010,01:47:00,0.276,0.000,240.360,1.200,0.000,0.000,1.0
9/11/2010,01:48:00,0.260,0.000,240.920,1.000,0.000,0.000,1.0
9/11/2010,01:49:00,0.260,0.000,240.240,1.000,0.000,0.000,0.0
9/11/2010,01:50:00,0.260,0.000,240.210,1.000,0.000,0.000,1.0
9/11/2010,01:51:00,0.260,0.000,239.910,1.000,0.000,0.000,1.0
9/11/2010,01:52:00,0.258,0.000,239.810,1.000,0.000,0.000,0.0
9/11/2010,01:53:00,0.256,0.048,238.390,1.000,0.000,0.000,1.0
9/11/2010,01:54:00,0.254,0.050,236.820,1.000,0.000,0.000,0.0
9/11/2010,01:55:00,0.254,0.050,237.190,1.000,0.000,0.000,1.0
9/11/2010,01:56:00,0.256,0.046,238.520,1.000,0.000,0.000,1.0
9/11/2010,01:57:00,0.260,0.000,239.780,1.000,0.000,0.000,0.0
9/11/2010,01:58:00,0.260,0.000,240.310,1.000,0.000,0.000,1.0
9/11/2010,01:59:00,0.260,0.000,240.540,1.000,0.000,0.000,1.0
9/11/2010,02:00:00,0.260,0.000,240.590,1.000,0.000,0.000,0.0
9/11/2010,02:01:00,0.260,0.000,240.380,1.000,0.000,0.000,1.0
9/11/2010,02:02:00,0.260,0.000,240.090,1.000,0.000,0.000,0.0
9/11/2010,02:03:00,0.258,0.046,239.870,1.000,0.000,0.000,1.0
9/11/2010,02:04:00,0.260,0.000,240.430,1.000,0.000,0.000,1.0
9/11/2010,02:05:00,0.260,0.000,240.280,1.000,0.000,0.000,0.0
9/11/2010,02:06:00,0.260,0.000,240.420,1.000,0.000,0.000,1.0
9/11/2010,02:07:00,0.260,0.000,240.590,1.000,0.000,0.000,1.0
9/11/2010,02:08:00,0.344,0.000,240.040,1.600,0.000,0.000,0.0
9/11/2010,02:09:00,0.370,0.084,239.980,1.600,0.000,0.000,1.0
9/11/2010,02:10:00,0.366,0.084,239.890,1.600,0.000,0.000,1.0
9/11/2010,02:11:00,0.364,0.082,239.410,1.600,0.000,0.000,0.0
9/11/2010,02:12:00,0.360,0.080,238.950,1.600,0.000,0.000,1.0
9/11/2010,02:13:00,0.358,0.080,238.430,1.600,0.000,0.000,0.0
9/11/2010,02:14:00,0.360,0.084,239.720,1.600,0.000,0.000,1.0
9/11/2010,02:15:00,0.358,0.086,240.270,1.400,0.000,0.000,1.0
9/11/2010,02:16:00,0.358,0.086,240.180,1.400,0.000,0.000,0.0
9/11/2010,02:17:00,0.358,0.086,240.260,1.400,0.000,0.000,1.0
9/11/2010,02:18:00,0.356,0.084,239.540,1.400,0.000,0.000,1.0
9/11/2010,02:19:00,0.354,0.084,239.580,1.400,0.000,0.000,0.0
9/11/2010,02:20:00,0.356,0.086,240.090,1.400,0.000,0.000,1.0
9/11/2010,02:21:00,0.322,0.000,240.690,1.400,0.000,0.000,1.0
9/11/2010,02:22:00,0.336,0.000,240.680,1.600,0.000,0.000,0.0
9/11/2010,02:23:00,0.338,0.058,240.780,1.400,0.000,0.000,1.0
9/11/2010,02:24:00,0.340,0.060,241.040,1.400,0.000,0.000,0.0
9/11/2010,02:25:00,0.340,0.060,241.190,1.400,0.000,0.000,1.0
9/11/2010,02:26:00,0.342,0.064,242.350,1.400,0.000,0.000,1.0
9/11/2010,02:27:00,0.340,0.064,242.560,1.400,0.000,0.000,0.0
9/11/2010,02:28:00,0.338,0.062,242.090,1.400,0.000,0.000,1.0
9/11/2010,02:29:00,0.336,0.062,241.810,1.400,0.000,0.000,1.0
9/11/2010,02:30:00,0.294,0.000,242.710,1.200,0.000,0.000,0.0
9/11/2010,02:31:00,0.266,0.000,243.130,1.000,0.000,0.000,1.0
9/11/2010,02:32:00,0.266,0.000,242.440,1.000,0.000,0.000,1.0
9/11/2010,02:33:00,0.264,0.000,242.020,1.000,0.000,0.000,0.0
9/11/2010,02:34:00,0.264,0.000,241.570,1.000,0.000,0.000,1.0
9/11/2010,02:35:00,0.264,0.000,241.510,1.000,0.000,0.000,1.0
9/11/2010,02:36:00,0.264,0.000,242.080,1.000,0.000,0.000,0.0
9/11/2010,02:37:00,0.266,0.000,242.590,1.000,0.000,0.000,1.0
9/11/2010,02:38:00,0.266,0.000,242.740,1.000,0.000,0.000,1.0
9/11/2010,02:39:00,0.264,0.000,242.190,1.000,0.000,0.000,0.0
9/11/2010,02:40:00,0.264,0.000,241.510,1.000,0.000,0.000,1.0
