Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
19/11/2010,18:44:00,1.154,0.000,233.800,4.800,0.000,0.000,0.0
19/11/2010,18:45:00,1.154,0.000,233.860,4.800,0.000,0.000,0.0
19/11/2010,18:46:00,1.152,0.000,235.160,4.800,0.000,0.000,0.0
19/11/2010,18:47:00,1.086,0.124,234.050,4.600,0.000,0.000,0.0
19/11/2010,18:48:00,1.124,0.084,233.200,4.800,0.000,0.000,0.0
19/11/2010,18:49:00,1.196,0.000,234.700,5.000,0.000,0.000,0.0
19/11/2010,18:50:00,1.194,0.000,234.590,5.000,0.000,0.000,0.0
19/11/2010,18:51:00,1.192,0.000,234.810,5.000,0.000,0.000,0.0
19/11/2010,18:52:00,1.196,0.000,235.620,5.000,0.000,0.000,0.0
19/11/2010,18:53:00,1.190,0.000,235.140,5.000,0.000,0.000,0.0
19/11/2010,18:54:00,1.190,0.000,235.310,5.000,0.000,0.000,0.0
19/11/2010,18:55:00,1.192,0.000,236.100,5.000,0.000,0.000,0.0
19/11/2010,18:56:00,1.186,0.000,235.340,5.000,0.000,0.000,0.0
19/11/2010,18:57:00,1.186,0.000,235.480,5.000,0.000,0.000,0.0
19/11/2010,18:58:00,1.186,0.000,235.520,5.000,0.000,0.000,0.0
19/11/2010,18:59:00,1.180,0.000,234.780,5.000,0.000,0.000,0.0
19/11/2010,19:00:00,1.182,0.000,235.090,5.000,0.000,0.000,0.0
19/11/2010,19:01:00,1.180,0.000,234.970,5.000,0.000,0.000,0.0
19/11/2010,19:02:00,1.132,0.062,234.910,4.800,0.000,0.000,0.0
19/11/2010,19:03:00,1.094,0.122,235.390,4.600,0.000,0.000,0.0
19/11/2010,19:04:00,1.100,0.122,235.870,4.600,0.000,0.000,0.0
19/11/2010,19:05:00,1.096,0.122,235.420,4.600,0.000,0.000,0.0
19/11/2010,19:06:00,1.098,0.120,235.700,4.600,0.000,0.000,0.0
19/11/2010,19:07:00,1.096,0.122,235.490,4.600,0.000,0.000,0.0
19/11/2010,19:08:00,1.102,0.122,235.990,4.600,0.000,0.000,0.0
19/11/2010,19:09:00,1.116,0.120,236.830,4.600,0.000,0.000,0.0
19/11/2010,19:10:00,1.106,0.120,236.150,4.600,0.000,0.000,0.0
19/11/2010,19:11:00,1.098,0.120,234.900,4.600,0.000,0.000,0.0
19/11/2010,19:12:00,1.094,0.122,234.380,4.600,0.000,0.000,0.0
19/11/2010,19:13:00,1.098,0.120,234.990,4.600,0.000,0.000,0.0
19/11/2010,19:14:00,1.102,0.120,235.810,4.600,0.000,0.000,0.0
19/11/2010,19:15:00,1.098,0.122,235.170,4.600,0.000,0.000,0.0
19/11/2010,19:16:00,1.088,0.122,233.190,4.600,0.000,0.000,0.0
19/11/2010,19:17:00,0.792,0.000,235.050,3.600,0.000,0.000,0.0
19/11/2010,19:18:00,0.738,0.000,235.300,3.000,0.000,0.000,0.0
19/11/2010,19:19:00,0.740,0.000,236.060,3.000,0.000,0.000,0.0
19/11/2010,19:20:00,0.732,0.000,235.710,3.000,0.000,0.000,0.0
19/11/2010,19:21:00,0.724,0.000,234.580,3.000,0.000,0.000,0.0
19/11/2010,19:22:00,0.708,0.000,234.200,3.000,0.000,0.000,0.0
19/11/2010,19:23:00,0.762,0.000,235.240,3.200,0.000,0.000,0.0
19/11/2010,19:24:00,0.820,0.122,235.970,3.400,0.000,0.000,0.0
19/11/2010,19:25:00,0.756,0.062,235.620,3.200,0.000,0.000,0.0
19/11/2010,19:26:00,1.008,0.140,233.860,4.200,0.000,0.000,0.0
19/11/2010,19:27:00,1.008,0.140,234.010,4.200,0.000,1.000,0.0
19/11/2010,19:28:00,1.034,0.212,233.860,4.400,0.000,2.000,0.0
19/11/2010,19:29:00,1.092,0.314,233.580,4.800,0.000,1.000,0.0
19/11/2010,19:30:00,1.494,0.134,234.290,6.400,0.000,1.000,0.0
19/11/2010,19:31:00,1.716,0.128,233.020,7.400,0.000,2.000,0.0
19/11/2010,19:32:00,1.722,0.130,233.890,7.400,0.000,1.000,0.0
19/11/2010,19:33:00,1.734,0.134,234.620,7.400,0.000,2.000,0.0
19/11/2010,19:34:00,1.718,0.128,233.110,7.400,0.000,1.000,0.0
19/11/2010,19:35:00,1.764,0.126,232.700,7.600,0.000,1.000,0.0
19/11/2010,19:36:00,1.894,0.130,234.330,8.000,0.000,2.000,0.0
19/11/2010,19:37:00,1.714,0.046,232.760,7.400,0.000,1.000,0.0
19/11/2010,19:38:00,1.612,0.000,231.570,6.800,0.000,1.000,0.0
19/11/2010,19:39:00,1.622,0.000,233.230,6.800,0.000,2.000,0.0
19/11/2010,19:40:00,1.600,0.000,232.030,6.800,0.000,1.000,0.0
19/11/2010,19:41:00,1.180,0.000,232.000,5.000,0.000,1.000,0.0
19/11/2010,19:42:00,1.234,0.000,231.850,5.200,0.000,2.000,0.0
19/11/2010,19:43:00,1.240,0.000,231.260,5.200,0.000,1.000,0.0
19/11/2010,19:44:00,1.394,0.000,231.710,6.000,0.000,1.000,0.0
19/11/2010,19:45:00,1.400,0.000,232.730,6.000,0.000,2.000,0.0
19/11/2010,19:46:00,1.394,0.000,232.310,6.000,0.000,1.000,0.0
19/11/2010,19:47:00,1.404,0.000,233.290,6.000,0.000,1.000,0.0
19/11/2010,19:48:00,1.400,0.000,232.370,6.000,0.000,1.000,0.0
19/11/2010,19:49:00,1.396,0.000,231.890,6.000,0.000,2.000,0.0
19/11/2010,19:50:00,1.412,0.000,233.810,6.000,0.000,1.000,0.0
19/11/2010,19:51:00,1.408,0.000,233.430,6.000,0.000,1.000,0.0
19/11/2010,19:52:00,1.390,0.000,231.490,6.000,0.000,1.000,0.0
19/11/2010,19:53:00,1.388,0.000,231.410,6.000,0.000,2.000,0.0
19/11/2010,19:54:00,1.384,0.000,230.930,6.000,0.000,1.000,0.0
19/11/2010,19:55:00,1.468,0.106,232.800,6.200,0.000,1.000,0.0
19/11/2010,19:56:00,1.476,0.136,233.760,6.200,0.000,1.000,0.0
19/11/2010,19:57:00,1.484,0.140,234.800,6.200,0.000,1.000,0.0
19/11/2010,19:58:00,1.554,0.202,235.350,6.600,0.000,1.000,0.0
19/11/2010,19:59:00,1.596,0.268,235.570,6.800,0.000,2.000,0.0
19/11/2010,20:00:00,1.592,0.268,235.610,6.800,0.000,1.000,0.0
19/11/2010,20:01:00,1.580,0.264,234.660,6.800,0.000,1.000,0.0
19/11/2010,20:02:00,1.730,0.260,234.070,7.400,0.000,1.000,0.0
19/11/2010,20:03:00,1.602,0.168,232.010,6.800,0.000,1.000,0.0
19/11/2010,20:04:00,1.514,0.156,231.560,6.400,0.000,1.000,0.0
19/11/2010,20:05:00,1.592,0.150,232.110,6.800,0.000,1.000,0.0
19/11/2010,20:06:00,1.524,0.158,232.560,6.600,0.000,2.000,0.0
19/11/2010,20:07:00,1.718,0.154,232.190,7.400,0.000,1.000,0.0
19/11/2010,20:08:00,1.746,0.148,231.790,7.400,0.000,1.000,0.0
19/11/2010,20:09:00,1.746,0.148,231.360,7.600,0.000,1.000,0.0
19/11/2010,20:10:00,1.738,0.146,230.750,7.400,0.000,1.000,0.0
19/11/2010,20:11:00,1.768,0.152,232.780,7.600,0.000,1.000,0.0
19/11/2010,20:12:00,1.784,0.066,234.180,7.600,0.000,1.000,0.0
19/11/2010,20:13:00,1.754,0.128,234.310,7.400,0.000,2.000,0.0
19/11/2010,20:14:00,2.494,0.222,233.970,11.400,0.000,1.000,0.0
19/11/2010,20:15:00,3.424,0.328,232.160,14.800,0.000,1.000,0.0
19/11/2010,20:16:00,3.382,0.286,232.550,14.600,0.000,1.000,0.0
19/11/2010,20:17:00,3.324,0.232,231.730,14.400,0.000,1.000,0.0
19/11/2010,20:18:00,3.276,0.196,231.300,14.200,0.000,1.000,0.0
19/11/2010,20:19:00,3.234,0.170,231.150,14.000,0.000,1.000,0.0
19/11/2010,20:20:00,2.512,0.134,230.860,11.200,0.000,1.000,0.0
19/11/2010,20:21:00,1.834,0.122,232.090,7.800,0.000,2.000,0.0
19/11/2010,20:22:00,1.866,0.128,232.690,8.000,0.000,1.000,0.0
19/11/2010,20:23:00,1.910,0.216,231.830,8.200,0.000,1.000,0.0
19/11/2010,20:24:00,1.940,0.262,230.920,8.400,0.000,1.000,0.0
19/11/2010,20:25:00,1.996,0.334,231.220,8.600,0.000,1.000,0.0
19/11/2010,20:26:00,1.964,0.326,232.230,8.600,0.000,1.000,0.0
19/11/2010,20:27:00,1.560,0.326,234.160,6.800,0.000,1.000,0.0
19/11/2010,20:28:00,1.478,0.324,233.030,6.400,0.000,1.000,0.0
19/11/2010,20:29:00,2.148,0.406,231.400,10.000,0.000,2.000,0.0
19/11/2010,20:30:00,2.230,0.400,232.430,10.200,0.000,1.000,0.0
19/11/2010,20:31:00,1.436,0.328,233.590,6.200,0.000,1.000,0.0
19/11/2010,20:32:00,1.328,0.192,234.600,5.600,0.000,0.000,0.0
19/11/2010,20:33:00,1.280,0.118,233.840,5.400,0.000,0.000,0.0
19/11/2010,20:34:00,1.274,0.114,233.090,5.400,0.000,0.000,0.0
19/11/2010,20:35:00,1.264,0.112,232.620,5.400,0.000,0.000,0.0
19/11/2010,20:36:00,1.256,0.110,231.980,5.400,0.000,0.000,0.0
19/11/2010,20:37:00,1.266,0.114,233.290,5.400,0.000,0.000,0.0
19/11/2010,20:38:00,1.268,0.116,233.850,5.400,0.000,0.000,0.0
19/11/2010,20:39:00,1.268,0.116,233.830,5.400,0.000,0.000,0.0
19/11/2010,20:40:00,1.266,0.116,233.560,5.400,0.000,0.000,0.0
19/11/2010,20:41:00,1.262,0.114,233.040,5.400,0.000,0.000,0.0
19/11/2010,20:42:00,1.258,0.112,232.740,5.400,0.000,0.000,0.0
19/11/2010,20:43:00,1.312,0.000,235.130,5.600,0.000,0.000,0.0
19/11/2010,20:44:00,1.380,0.000,235.170,5.800,0.000,0.000,0.0
19/11/2010,20:45:00,1.418,0.100,235.020,6.600,0.000,0.000,0.0
19/11/2010,20:46:00,1.042,0.000,234.220,4.400,0.000,0.000,0.0
19/11/2010,20:47:00,1.060,0.000,234.140,4.400,0.000,0.000,0.0
19/11/2010,20:48:00,1.046,0.000,234.890,4.400,0.000,0.000,0.0
19/11/2010,20:49:00,1.010,0.000,233.330,4.200,0.000,0.000,0.0
19/11/2010,20:50:00,0.954,0.088,234.680,4.000,0.000,0.000,0.0
19/11/2010,20:51:00,0.954,0.088,234.500,4.000,0.000,0.000,0.0
19/11/2010,20:52:00,0.950,0.088,234.100,4.000,0.000,0.000,0.0
19/11/2010,20:53:00,0.956,0.090,234.140,4.000,0.000,0.000,0.0
19/11/2010,20:54:00,0.952,0.088,234.410,4.000,0.000,0.000,0.0
19/11/2010,20:55:00,1.028,0.092,234.100,4.400,0.000,0.000,0.0
19/11/2010,20:56:00,1.242,0.072,232.830,5.400,0.000,0.000,0.0
19/11/2010,20:57:00,1.326,0.000,232.350,5.600,0.000,0.000,0.0
19/11/2010,20:58:00,2.074,0.050,231.480,9.400,0.000,0.000,0.0
19/11/2010,20:59:00,1.826,0.000,233.810,8.200,0.000,0.000,0.0
19/11/2010,21:00:00,1.912,0.000,233.420,8.600,0.000,0.000,0.0
19/11/2010,21:01:00,2.088,0.000,234.110,9.200,0.000,0.000,0.0
19/11/2010,21:02:00,1.226,0.000,235.160,5.200,0.000,0.000,0.0
19/11/2010,21:03:00,1.276,0.000,235.060,5.400,0.000,0.000,0.0
19/11/2010,21:04:00,1.160,0.000,234.600,4.800,0.000,0.000,0.0
19/11/2010,21:05:00,1.146,0.000,234.650,4.800,0.000,0.000,0.0
19/11/2010,21:06:00,1.148,0.000,235.630,4.800,0.000,0.000,0.0
19/11/2010,21:07:00,1.096,0.110,234.310,4.600,0.000,0.000,0.0
19/11/2010,21:08:00,1.202,0.000,233.150,5.200,0.000,0.000,0.0
19/11/2010,21:09:00,1.200,0.000,234.470,5.000,0.000,0.000,0.0
19/11/2010,21:10:00,1.202,0.000,234.600,5.000,0.000,0.000,0.0
19/11/2010,21:11:00,1.202,0.000,233.670,5.000,0.000,0.000,0.0
19/11/2010,21:12:00,1.200,0.000,233.350,5.000,0.000,0.000,0.0
19/11/2010,21:13:00,1.202,0.000,233.730,5.000,0.000,0.000,0.0
19/11/2010,21:14:00,1.286,0.000,234.120,5.400,0.000,0.000,0.0
19/11/2010,21:15:00,1.558,0.000,235.640,6.600,0.000,0.000,0.0
19/11/2010,21:16:00,1.494,0.000,236.990,6.200,0.000,0.000,0.0
19/11/2010,21:17:00,2.112,0.000,236.260,9.200,0.000,0.000,10.0
19/11/2010,21:18:00,2.432,0.000,235.330,10.200,0.000,0.000,17.0
19/11/2010,21:19:00,2.376,0.000,234.720,10.000,0.000,0.000,18.0
19/11/2010,21:20:00,2.312,0.000,235.020,9.800,0.000,0.000,17.0
19/11/2010,21:21:00,2.252,0.000,234.480,9.600,0.000,0.000,17.0
19/11/2010,21:22:00,2.200,0.000,234.820,9.200,0.000,0.000,17.0
19/11/2010,21:23:00,2.072,0.092,235.060,8.800,0.000,0.000,17.0
19/11/2010,21:24:00,2.058,0.126,235.870,8.600,0.000,0.000,17.0
19/11/2010,21:25:00,1.932,0.124,235.730,8.200,0.000,0.000,17.0
19/11/2010,21:26:00,1.904,0.130,235.470,8.000,0.000,0.000,17.0
19/11/2010,21:27:00,1.916,0.142,234.890,8.200,0.000,0.000,17.0
19/11/2010,21:28:00,1.872,0.142,235.140,8.000,0.000,0.000,17.0
19/11/2010,21:29:00,1.844,0.140,235.030,7.800,0.000,0.000,17.0
19/11/2010,21:30:00,1.888,0.106,235.320,8.000,0.000,0.000,17.0
19/11/2010,21:31:00,1.922,0.000,235.470,8.000,0.000,0.000,17.0
19/11/2010,21:32:00,1.920,0.000,235.390,8.000,0.000,0.000,17.0
19/11/2010,21:33:00,1.912,0.000,234.810,8.000,0.000,0.000,17.0
19/11/2010,21:34:00,1.914,0.000,234.970,8.000,0.000,0.000,17.0
19/11/2010,21:35:00,1.942,0.000,237.080,8.200,0.000,0.000,18.0
19/11/2010,21:36:00,1.950,0.000,237.790,8.200,0.000,0.000,17.0
19/11/2010,21:37:00,1.940,0.000,237.150,8.200,0.000,0.000,17.0
19/11/2010,21:38:00,1.924,0.000,236.010,8.000,0.000,0.000,17.0
19/11/2010,21:39:00,1.908,0.000,234.990,8.000,0.000,0.000,17.0
19/11/2010,21:40:00,1.874,0.092,235.150,8.000,0.000,0.000,17.0
19/11/2010,21:41:00,1.828,0.140,234.030,7.800,0.000,0.000,17.0
19/11/2010,21:42:00,1.838,0.128,233.230,7.800,0.000,0.000,17.0
19/11/2010,21:43:00,1.934,0.000,234.140,8.200,0.000,0.000,17.0
19/11/2010,21:44:00,1.930,0.000,234.100,8.200,0.000,0.000,16.0
19/11/2010,21:45:00,1.922,0.000,233.690,8.200,0.000,0.000,17.0
19/11/2010,21:46:00,1.920,0.000,233.630,8.200,0.000,0.000,17.0
19/11/2010,21:47:00,1.920,0.000,233.780,8.200,0.000,0.000,17.0
19/11/2010,21:48:00,1.906,0.000,232.850,8.200,0.000,0.000,16.0
19/11/2010,21:49:00,1.890,0.000,231.700,8.000,0.000,0.000,17.0
19/11/2010,21:50:00,1.896,0.000,232.240,8.000,0.000,0.000,16.0
19/11/2010,21:51:00,1.900,0.000,232.630,8.000,0.000,0.000,17.0
19/11/2010,21:52:00,1.888,0.000,231.880,8.000,0.000,0.000,17.0
19/11/2010,21:53:00,1.896,0.000,232.410,8.000,0.000,0.000,16.0
19/11/2010,21:54:00,1.882,0.000,231.490,8.000,0.000,0.000,17.0
19/11/2010,21:55:00,1.870,0.000,230.600,8.000,0.000,0.000,16.0
19/11/2010,21:56:00,1.884,0.000,231.650,8.000,0.000,0.000,16.0
19/11/2010,21:57:00,1.828,0.098,231.740,7.800,0.000,0.000,17.0
19/11/2010,21:58:00,1.794,0.140,231.580,7.800,0.000,0.000,16.0
19/11/2010,21:59:00,1.802,0.140,232.100,7.800,0.000,0.000,17.0
19/11/2010,22:00:00,1.800,0.140,231.940,7.800,0.000,0.000,17.0
19/11/2010,22:01:00,1.822,0.140,233.550,7.800,0.000,0.000,16.0
19/11/2010,22:02:00,1.828,0.140,234.050,7.800,0.000,0.000,17.0
19/11/2010,22:03:00,1.836,0.140,234.660,7.800,0.000,0.000,17.0
19/11/2010,22:04:00,1.842,0.132,233.580,7.800,0.000,0.000,17.0
19/11/2010,22:05:00,1.870,0.000,235.510,7.800,0.000,0.000,17.0
19/11/2010,22:06:00,1.818,0.000,235.140,7.600,0.000,0.000,17.0
19/11/2010,22:07:00,1.750,0.000,235.390,7.400,0.000,0.000,17.0
19/11/2010,22:08:00,1.674,0.000,235.890,7.400,0.000,0.000,13.0
19/11/2010,22:09:00,0.672,0.000,236.830,2.800,0.000,0.000,0.0
19/11/2010,22:10:00,0.776,0.048,236.410,3.400,0.000,0.000,0.0
19/11/2010,22:11:00,0.574,0.052,237.370,2.400,0.000,0.000,0.0
19/11/2010,22:12:00,0.482,0.058,238.090,2.000,0.000,0.000,0.0
19/11/2010,22:13:00,0.390,0.058,237.700,1.600,0.000,0.000,0.0
19/11/2010,22:14:00,0.344,0.000,238.020,1.400,0.000,0.000,0.0
19/11/2010,22:15:00,0.316,0.000,236.860,1.400,0.000,0.000,0.0
19/11/2010,22:16:00,0.320,0.000,238.260,1.400,0.000,0.000,0.0
19/11/2010,22:17:00,0.432,0.080,239.690,1.800,0.000,0.000,0.0
19/11/2010,22:18:00,0.428,0.090,238.970,1.800,0.000,0.000,0.0
19/11/2010,22:19:00,0.424,0.090,238.990,1.800,0.000,0.000,0.0
19/11/2010,22:20:00,0.420,0.088,238.200,1.800,0.000,0.000,0.0
19/11/2010,22:21:00,0.418,0.088,238.300,1.800,0.000,0.000,0.0
19/11/2010,22:22:00,0.418,0.090,238.590,1.800,0.000,0.000,0.0
19/11/2010,22:23:00,0.400,0.092,238.600,1.600,0.000,0.000,0.0
19/11/2010,22:24:00,0.394,0.094,238.800,1.600,0.000,0.000,0.0
19/11/2010,22:25:00,0.392,0.094,238.780,1.600,0.000,0.000,0.0
19/11/2010,22:26:00,0.390,0.094,238.640,1.600,0.000,0.000,0.0
19/11/2010,22:27:00,0.392,0.096,239.600,1.600,0.000,0.000,0.0
19/11/2010,22:28:00,0.394,0.098,240.010,1.600,0.000,0.000,0.0
19/11/2010,22:29:00,0.394,0.098,240.190,1.600,0.000,0.000,0.0
19/11/2010,22:30:00,0.384,0.086,240.040,1.600,0.000,0.000,0.0
19/11/2010,22:31:00,0.300,0.000,240.880,1.200,0.000,0.000,0.0
19/11/2010,22:32:00,0.302,0.000,241.500,1.200,0.000,0.000,0.0
19/11/2010,22:33:00,0.302,0.000,241.550,1.200,0.000,0.000,0.0
19/11/2010,22:34:00,0.302,0.000,241.620,1.200,0.000,0.000,0.0
19/11/2010,22:35:00,0.302,0.000,241.510,1.200,0.000,0.000,0.0
19/11/2010,22:36:00,0.300,0.000,241.290,1.200,0.000,0.000,0.0
19/11/2010,22:37:00,0.302,0.000,241.790,1.200,0.000,0.000,0.0
19/11/2010,22:38:00,0.302,0.000,241.850,1.200,0.000,0.000,0.0
19/11/2010,22:39:00,0.378,0.050,241.220,1.600,0.000,0.000,0.0
19/11/2010,22:40:00,0.374,0.068,240.580,1.600,0.000,0.000,0.0
19/11/2010,22:41:00,0.376,0.070,240.820,1.600,0.000,0.000,0.0
19/11/2010,22:42:00,0.376,0.072,241.250,1.600,0.000,0.000,0.0
19/11/2010,22:43:00,0.376,0.072,241.300,1.600,0.000,0.000,0.0
19/11/2010,22:44:00,0.374,0.070,241.040,1.600,0.000,0.000,0.0
19/11/2010,22:45:00,0.374,0.070,240.950,1.600,0.000,0.000,0.0
19/11/2010,22:46:00,0.376,0.074,242.250,1.600,0.000,0.000,0.0
19/11/2010,22:47:00,0.376,0.076,242.650,1.600,0.000,0.000,0.0
19/11/2010,22:48:00,0.320,0.000,242.930,1.200,0.000,0.000,0.0
19/11/2010,22:49:00,0.304,0.000,242.210,1.200,0.000,0.000,0.0
19/11/2010,22:50:00,0.304,0.000,242.150,1.200,0.000,0.000,0.0
19/11/2010,22:51:00,0.356,0.000,242.180,1.600,0.000,0.000,0.0
19/11/2010,22:52:00,0.414,0.104,242.130,1.800,0.000,0.000,0.0
19/11/2010,22:53:00,0.412,0.106,242.480,1.600,0.000,0.000,0.0
19/11/2010,22:54:00,0.410,0.106,242.640,1.600,0.000,0.000,0.0
19/11/2010,22:55:00,0.404,0.104,242.140,1.600,0.000,0.000,0.0
19/11/2010,22:56:00,0.402,0.104,241.860,1.600,0.000,0.000,0.0
19/11/2010,22:57:00,0.404,0.108,242.780,1.600,0.000,0.000,0.0
19/11/2010,22:58:00,0.402,0.106,242.490,1.600,0.000,0.000,0.0
19/11/2010,22:59:00,0.400,0.108,242.720,1.600,0.000,0.000,0.0
19/11/2010,23:00:00,0.398,0.106,242.330,1.600,0.000,0.000,0.0
19/11/2010,23:01:00,0.398,0.108,242.550,1.600,0.000,0.000,0.0
19/11/2010,23:02:00,0.358,0.082,243.490,1.400,0.000,0.000,0.0
19/11/2010,23:03:00,0.344,0.074,243.850,1.400,0.000,0.000,0.0
19/11/2010,23:04:00,0.342,0.072,243.220,1.400,0.000,0.000,0.0
19/11/2010,23:05:00,0.268,0.000,243.510,1.200,0.000,0.000,0.0
19/11/2010,23:06:00,0.248,0.062,243.830,1.000,0.000,0.000,0.0
19/11/2010,23:07:00,0.250,0.062,244.560,1.000,0.000,0.000,0.0
19/11/2010,23:08:00,0.250,0.062,244.330,1.000,0.000,0.000,0.0
19/11/2010,23:09:00,0.250,0.062,244.630,1.000,0.000,0.000,0.0
19/11/2010,23:10:00,0.248,0.062,244.170,1.000,0.000,0.000,0.0
19/11/2010,23:11:00,0.248,0.062,244.260,1.000,0.000,0.000,0.0
19/11/2010,23:12:00,0.248,0.062,244.230,1.000,0.000,0.000,0.0
19/11/2010,23:13:00,0.268,0.056,243.450,1.200,0.000,0.000,0.0
19/11/2010,23:14:00,0.324,0.000,242.750,1.400,0.000,0.000,0.0
19/11/2010,23:15:00,0.328,0.046,243.310,1.400,0.000,0.000,0.0
19/11/2010,23:16:00,0.334,0.086,243.840,1.400,0.000,0.000,0.0
19/11/2010,23:17:00,0.336,0.090,244.690,1.400,0.000,0.000,0.0
19/11/2010,23:18:00,0.334,0.088,244.580,1.400,0.000,0.000,0.0
19/11/2010,23:19:00,0.332,0.088,244.320,1.400,0.000,0.000,0.0
19/11/2010,23:20:00,0.314,0.074,244.640,1.200,0.000,0.000,0.0
19/11/2010,23:21:00,0.296,0.060,244.700,1.200,0.000,0.000,0.0
19/11/2010,23:22:00,0.268,0.000,244.840,1.200,0.000,0.000,0.0
19/11/2010,23:23:00,0.222,0.000,244.670,1.000,0.000,0.000,0.0
19/11/2010,23:24:00,0.222,0.000,244.610,1.000,0.000,0.000,0.0
19/11/2010,23:25:00,0.260,0.000,244.400,1.200,0.000,0.000,0.0
19/11/2010,23:26:00,0.426,0.216,244.370,2.000,0.000,1.000,0.0
19/11/2010,23:27:00,0.414,0.216,244.160,1.800,0.000,1.000,0.0
19/11/2010,23:28:00,0.410,0.218,244.470,1.800,0.000,1.000,0.0
19/11/2010,23:29:00,0.408,0.218,244.210,1.800,0.000,2.000,0.0
19/11/2010,23:30:00,0.408,0.216,244.130,1.800,0.000,1.000,0.0
19/11/2010,23:31:00,0.408,0.220,244.990,1.800,0.000,1.000,0.0
19/11/2010,23:32:00,0.406,0.218,244.620,1.800,0.000,2.000,0.0
19/11/2010,23:33:00,0.404,0.214,243.910,1.800,0.000,1.000,0.0
19/11/2010,23:34:00,0.402,0.212,243.250,1.800,0.000,2.000,0.0
19/11/2010,23:35:00,0.404,0.216,244.140,1.800,0.000,1.000,0.0
19/11/2010,23:36:00,0.406,0.222,245.460,1.800,0.000,1.000,0.0
19/11/2010,23:37:00,0.406,0.226,245.840,1.800,0.000,2.000,0.0
19/11/2010,23:38:00,0.404,0.222,245.380,1.800,0.000,1.000,0.0
19/11/2010,23:39:00,0.340,0.128,246.510,1.400,0.000,2.000,0.0
19/11/2010,23:40:00,0.312,0.088,246.670,1.200,0.000,1.000,0.0
19/11/2010,23:41:00,0.312,0.086,246.530,1.200,0.000,1.000,0.0
