Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
20/1/2008,23:02:00,0.896,0.000,240.000,3.800,0.000,0.000,0.0
20/1/2008,23:03:00,0.586,0.100,240.250,2.600,0.000,0.000,0.0
20/1/2008,23:04:00,0.646,0.100,241.070,2.800,0.000,0.000,0.0
20/1/2008,23:05:00,0.612,0.102,241.400,2.600,0.000,0.000,0.0
20/1/2008,23:06:00,0.932,0.096,240.540,3.800,0.000,0.000,0.0
20/1/2008,23:07:00,0.930,0.096,240.560,3.800,0.000,0.000,0.0
20/1/2008,23:08:00,0.930,0.098,241.020,3.800,0.000,0.000,0.0
20/1/2008,23:09:00,1.064,0.096,241.030,4.400,0.000,0.000,0.0
20/1/2008,23:10:00,0.504,0.102,240.730,2.200,0.000,0.000,0.0
20/1/2008,23:11:00,0.466,0.102,240.400,2.000,0.000,0.000,0.0
20/1/2008,23:12:00,0.466,0.102,240.480,2.000,0.000,0.000,0.0
20/1/2008,23:13:00,0.466,0.104,240.860,2.000,0.000,0.000,0.0
20/1/2008,23:14:00,0.464,0.102,240.520,2.000,0.000,0.000,0.0
20/1/2008,23:15:00,0.464,0.104,240.810,2.000,0.000,0.000,0.0
20/1/2008,23:16:00,0.466,0.108,241.680,2.000,0.000,0.000,0.0
20/1/2008,23:17:00,0.464,0.106,241.370,2.000,0.000,0.000,0.0
20/1/2008,23:18:00,0.464,0.106,241.390,2.000,0.000,0.000,0.0
20/1/2008,23:19:00,0.466,0.108,241.900,2.000,0.000,0.000,0.0
20/1/2008,23:20:00,0.392,0.000,242.800,1.800,0.000,0.000,0.0
20/1/2008,23:21:00,0.374,0.000,242.770,1.600,0.000,0.000,0.0
20/1/2008,23:22:00,0.374,0.000,242.740,1.600,0.000,0.000,0.0
20/1/2008,23:23:00,0.374,0.000,242.530,1.600,0.000,0.000,0.0
20/1/2008,23:24:00,0.376,0.000,243.190,1.600,0.000,0.000,0.0
20/1/2008,23:25:00,0.416,0.000,242.950,2.000,0.000,0.000,0.0
20/1/2008,23:26:00,0.448,0.076,241.980,2.000,0.000,0.000,0.0
20/1/2008,23:27:00,0.448,0.076,241.750,2.000,0.000,0.000,0.0
20/1/2008,23:28:00,0.448,0.076,242.060,2.000,0.000,0.000,0.0
20/1/2008,23:29:00,0.446,0.076,241.860,2.000,0.000,0.000,0.0
20/1/2008,23:30:00,0.446,0.074,241.290,2.000,0.000,0.000,0.0
20/1/2008,23:31:00,0.444,0.072,240.970,2.000,0.000,0.000,0.0
20/1/2008,23:32:00,0.444,0.076,241.780,2.000,0.000,0.000,0.0
20/1/2008,23:33:00,0.442,0.076,241.750,2.000,0.000,0.000,0.0
20/1/2008,23:34:00,0.440,0.076,241.470,2.000,0.000,0.000,0.0
20/1/2008,23:35:00,0.440,0.076,241.830,2.000,0.000,0.000,0.0
20/1/2008,23:36:00,0.426,0.056,242.340,1.800,0.000,0.000,0.0
20/1/2008,23:37:00,0.374,0.000,242.510,1.600,0.000,0.000,0.0
20/1/2008,23:38:00,0.372,0.000,241.700,1.600,0.000,0.000,0.0
20/1/2008,23:39:00,0.372,0.000,241.440,1.600,0.000,0.000,0.0
20/1/2008,23:40:00,0.372,0.000,241.650,1.600,0.000,0.000,0.0
20/1/2008,23:41:00,0.372,0.000,242.230,1.600,0.000,0.000,0.0
20/1/2008,23:42:00,0.372,0.000,242.620,1.600,0.000,0.000,0.0
20/1/2008,23:43:00,0.374,0.000,242.610,1.600,0.000,0.000,0.0
20/1/2008,23:44:00,0.374,0.000,242.970,1.600,0.000,0.000,0.0
20/1/2008,23:45:00,0.374,0.000,242.960,1.600,0.000,0.000,0.0
20/1/2008,23:46:00,0.374,0.000,242.660,1.600,0.000,0.000,0.0
20/1/2008,23:47:00,0.374,0.000,243.030,1.600,0.000,0.000,0.0
20/1/2008,23:48:00,0.374,0.000,243.280,1.600,0.000,0.000,0.0
20/1/2008,23:49:00,0.488,0.000,243.570,2.200,0.000,0.000,0.0
20/1/2008,23:50:00,0.626,0.000,243.160,2.600,0.000,0.000,0.0
20/1/2008,23:51:00,0.698,0.106,242.600,3.000,0.000,0.000,0.0
20/1/2008,23:52:00,0.698,0.110,243.520,3.000,0.000,0.000,0.0
20/1/2008,23:53:00,0.646,0.116,244.440,2.800,0.000,0.000,0.0
20/1/2008,23:54:00,0.594,0.116,244.200,2.600,0.000,0.000,0.0
20/1/2008,23:55:00,0.480,0.116,243.910,2.000,0.000,0.000,0.0
20/1/2008,23:56:00,0.464,0.118,244.220,2.000,0.000,0.000,0.0
20/1/2008,23:57:00,0.436,0.118,244.030,2.000,0.000,0.000,0.0
20/1/2008,23:58:00,0.432,0.116,243.400,2.000,0.000,0.000,0.0
20/1/2008,23:59:00,0.428,0.114,242.630,2.000,0.000,0.000,0.0
21/1/2008,00:00:00,0.428,0.114,242.860,2.000,0.000,0.000,0.0
21/1/2008,00:01:00,0.430,0.118,243.870,2.000,0.000,0.000,0.0
21/1/2008,00:02:00,0.426,0.114,243.100,1.800,0.000,0.000,0.0
21/1/2008,00:03:00,0.422,0.110,241.920,1.800,0.000,0.000,0.0
21/1/2008,00:04:00,0.480,0.172,241.920,2.200,0.000,0.000,0.0
21/1/2008,00:05:00,0.504,0.234,242.320,2.400,0.000,2.000,0.0
21/1/2008,00:06:00,0.504,0.236,242.640,2.400,0.000,1.000,0.0
21/1/2008,00:07:00,0.504,0.238,242.870,2.400,0.000,1.000,0.0
21/1/2008,00:08:00,0.430,0.128,243.710,2.000,0.000,2.000,0.0
21/1/2008,00:09:00,0.414,0.104,243.710,1.800,0.000,1.000,0.0
21/1/2008,00:10:00,0.476,0.168,243.670,2.200,0.000,2.000,0.0
21/1/2008,00:11:00,0.486,0.204,242.540,2.200,0.000,1.000,0.0
21/1/2008,00:12:00,0.488,0.206,242.930,2.200,0.000,1.000,0.0
21/1/2008,00:13:00,0.490,0.210,243.670,2.200,0.000,2.000,0.0
21/1/2008,00:14:00,0.488,0.208,243.380,2.200,0.000,1.000,0.0
21/1/2008,00:15:00,0.486,0.204,242.790,2.200,0.000,2.000,0.0
21/1/2008,00:16:00,0.484,0.206,243.260,2.200,0.000,1.000,0.0
21/1/2008,00:17:00,0.484,0.210,244.100,2.200,0.000,1.000,0.0
21/1/2008,00:18:00,0.480,0.210,243.950,2.200,0.000,2.000,0.0
21/1/2008,00:19:00,0.478,0.206,243.140,2.200,0.000,1.000,0.0
21/1/2008,00:20:00,0.476,0.200,242.210,2.200,0.000,2.000,0.0
21/1/2008,00:21:00,0.430,0.134,243.000,2.000,0.000,1.000,0.0
21/1/2008,00:22:00,0.406,0.100,243.240,1.800,0.000,1.000,0.0
21/1/2008,00:23:00,0.406,0.100,243.630,1.800,0.000,1.000,0.0
21/1/2008,00:24:00,0.406,0.102,244.110,1.800,0.000,2.000,0.0
21/1/2008,00:25:00,0.408,0.106,245.050,1.800,0.000,1.000,0.0
21/1/2008,00:26:00,0.408,0.108,245.230,1.800,0.000,1.000,0.0
21/1/2008,00:27:00,0.406,0.104,244.410,1.800,0.000,2.000,0.0
21/1/2008,00:28:00,0.404,0.102,244.040,1.800,0.000,1.000,0.0
21/1/2008,00:29:00,0.404,0.102,243.940,1.800,0.000,1.000,0.0
21/1/2008,00:30:00,0.404,0.104,244.290,1.800,0.000,1.000,0.0
21/1/2008,00:31:00,0.406,0.106,244.790,1.800,0.000,2.000,0.0
21/1/2008,00:32:00,0.404,0.106,244.630,1.800,0.000,1.000,0.0
21/1/2008,00:33:00,0.406,0.108,245.420,1.800,0.000,1.000,0.0
21/1/2008,00:34:00,0.406,0.106,245.250,1.800,0.000,1.000,0.0
21/1/2008,00:35:00,0.404,0.104,244.960,1.800,0.000,1.000,0.0
21/1/2008,00:36:00,0.402,0.102,244.230,1.800,0.000,2.000,0.0
21/1/2008,00:37:00,0.390,0.078,244.870,1.800,0.000,1.000,0.0
21/1/2008,00:38:00,0.334,0.000,245.480,1.400,0.000,0.000,0.0
21/1/2008,00:39:00,0.334,0.000,245.790,1.400,0.000,0.000,0.0
21/1/2008,00:40:00,0.364,0.000,245.670,1.600,0.000,0.000,0.0
21/1/2008,00:41:00,0.444,0.120,245.130,2.000,0.000,0.000,0.0
21/1/2008,00:42:00,0.444,0.118,244.800,2.000,0.000,0.000,0.0
21/1/2008,00:43:00,0.444,0.122,245.420,2.000,0.000,0.000,0.0
21/1/2008,00:44:00,0.442,0.120,245.160,2.000,0.000,0.000,0.0
21/1/2008,00:45:00,0.440,0.122,245.590,2.000,0.000,0.000,0.0
21/1/2008,00:46:00,0.442,0.128,246.900,2.000,0.000,0.000,0.0
21/1/2008,00:47:00,0.440,0.128,246.940,2.000,0.000,0.000,0.0
21/1/2008,00:48:00,0.434,0.118,244.920,2.000,0.000,0.000,0.0
21/1/2008,00:49:00,0.430,0.110,242.540,2.000,0.000,0.000,0.0
21/1/2008,00:50:00,0.428,0.106,241.870,2.000,0.000,0.000,0.0
21/1/2008,00:51:00,0.426,0.106,241.810,2.000,0.000,0.000,0.0
21/1/2008,00:52:00,0.424,0.106,241.580,2.000,0.000,0.000,0.0
21/1/2008,00:53:00,0.426,0.110,242.720,2.000,0.000,0.000,0.0
21/1/2008,00:54:00,0.426,0.112,243.140,2.000,0.000,0.000,0.0
21/1/2008,00:55:00,0.462,0.140,242.950,2.200,0.000,0.000,0.0
21/1/2008,00:56:00,0.502,0.214,242.270,2.400,0.000,0.000,0.0
21/1/2008,00:57:00,0.500,0.214,242.190,2.200,0.000,0.000,0.0
21/1/2008,00:58:00,0.466,0.166,242.660,2.200,0.000,0.000,0.0
21/1/2008,00:59:00,0.406,0.080,242.610,1.800,0.000,0.000,0.0
21/1/2008,01:00:00,0.404,0.080,242.390,1.800,0.000,0.000,0.0
21/1/2008,01:01:00,0.404,0.080,242.380,1.800,0.000,0.000,0.0
21/1/2008,01:02:00,0.402,0.080,242.480,1.800,0.000,0.000,0.0
21/1/2008,01:03:00,0.402,0.080,242.790,1.800,0.000,0.000,0.0
21/1/2008,01:04:00,0.400,0.078,241.830,1.800,0.000,0.000,0.0
21/1/2008,01:05:00,0.400,0.082,242.680,1.800,0.000,0.000,0.0
21/1/2008,01:06:00,0.366,0.000,242.720,1.600,0.000,0.000,0.0
21/1/2008,01:07:00,0.328,0.000,241.550,1.600,0.000,0.000,0.0
21/1/2008,01:08:00,0.328,0.000,241.310,1.600,0.000,0.000,0.0
21/1/2008,01:09:00,0.328,0.000,241.480,1.600,0.000,0.000,0.0
21/1/2008,01:10:00,0.328,0.000,241.850,1.600,0.000,0.000,0.0
21/1/2008,01:11:00,0.328,0.000,241.930,1.600,0.000,0.000,0.0
21/1/2008,01:12:00,0.328,0.000,242.070,1.600,0.000,0.000,0.0
21/1/2008,01:13:00,0.328,0.000,242.050,1.600,0.000,0.000,0.0
21/1/2008,01:14:00,0.330,0.000,242.440,1.600,0.000,0.000,0.0
21/1/2008,01:15:00,0.330,0.000,242.830,1.600,0.000,0.000,0.0
21/1/2008,01:16:00,0.330,0.000,242.400,1.600,0.000,0.000,0.0
21/1/2008,01:17:00,0.328,0.000,241.910,1.600,0.000,0.000,0.0
21/1/2008,01:18:00,0.330,0.000,242.520,1.600,0.000,0.000,0.0
21/1/2008,01:19:00,0.330,0.000,242.840,1.600,0.000,0.000,0.0
21/1/2008,01:20:00,0.330,0.000,242.550,1.600,0.000,0.000,0.0
21/1/2008,01:21:00,0.330,0.000,242.300,1.600,0.000,0.000,0.0
21/1/2008,01:22:00,0.332,0.000,243.130,1.600,0.000,0.000,0.0
21/1/2008,01:23:00,0.330,0.000,243.130,1.600,0.000,0.000,0.0
21/1/2008,01:24:00,0.330,0.000,242.790,1.600,0.000,0.000,0.0
21/1/2008,01:25:00,0.330,0.000,242.640,1.600,0.000,0.000,0.0
21/1/2008,01:26:00,0.330,0.000,243.230,1.600,0.000,0.000,0.0
21/1/2008,01:27:00,0.330,0.000,243.220,1.600,0.000,0.000,0.0
21/1/2008,01:28:00,0.330,0.000,243.010,1.600,0.000,0.000,0.0
21/1/2008,01:29:00,0.330,0.000,242.960,1.600,0.000,0.000,0.0
21/1/2008,01:30:00,0.330,0.000,243.150,1.600,0.000,0.000,0.0
21/1/2008,01:31:00,0.442,0.100,243.370,2.000,0.000,0.000,0.0
21/1/2008,01:32:00,0.440,0.114,243.090,2.000,0.000,0.000,0.0
21/1/2008,01:33:00,0.436,0.112,243.120,2.000,0.000,0.000,0.0
21/1/2008,01:34:00,0.434,0.108,242.170,2.000,0.000,0.000,0.0
21/1/2008,01:35:00,0.432,0.108,242.150,2.000,0.000,0.000,0.0
21/1/2008,01:36:00,0.430,0.106,241.790,2.000,0.000,0.000,0.0
21/1/2008,01:37:00,0.430,0.106,241.640,2.000,0.000,0.000,0.0
21/1/2008,01:38:00,0.428,0.106,241.880,2.000,0.000,0.000,0.0
21/1/2008,01:39:00,0.426,0.106,241.770,2.000,0.000,0.000,0.0
21/1/2008,01:40:00,0.462,0.132,241.140,2.200,0.000,0.000,0.0
21/1/2008,01:41:00,0.500,0.206,240.940,2.400,0.000,0.000,0.0
21/1/2008,01:42:00,0.496,0.202,240.070,2.200,0.000,0.000,0.0
21/1/2008,01:43:00,0.498,0.206,240.630,2.200,0.000,0.000,0.0
21/1/2008,01:44:00,0.496,0.206,240.580,2.200,0.000,0.000,0.0
21/1/2008,01:45:00,0.494,0.204,240.260,2.200,0.000,0.000,0.0
21/1/2008,01:46:00,0.492,0.206,240.690,2.200,0.000,0.000,0.0
21/1/2008,01:47:00,0.490,0.204,240.610,2.200,0.000,0.000,0.0
21/1/2008,01:48:00,0.464,0.170,240.350,2.200,0.000,0.000,0.0
21/1/2008,01:49:00,0.396,0.072,240.400,1.800,0.000,0.000,0.0
21/1/2008,01:50:00,0.396,0.074,240.760,1.800,0.000,0.000,0.0
21/1/2008,01:51:00,0.350,0.000,240.780,1.600,0.000,0.000,0.0
21/1/2008,01:52:00,0.326,0.000,240.340,1.600,0.000,0.000,0.0
21/1/2008,01:53:00,0.326,0.000,240.120,1.600,0.000,0.000,0.0
21/1/2008,01:54:00,0.326,0.000,240.710,1.600,0.000,0.000,0.0
21/1/2008,01:55:00,0.326,0.000,240.600,1.600,0.000,0.000,0.0
21/1/2008,01:56:00,0.324,0.000,239.500,1.600,0.000,0.000,0.0
21/1/2008,01:57:00,0.326,0.000,240.130,1.600,0.000,0.000,0.0
21/1/2008,01:58:00,0.330,0.000,241.890,1.600,0.000,0.000,0.0
21/1/2008,01:59:00,0.334,0.000,243.690,1.600,0.000,0.000,0.0
21/1/2008,02:00:00,0.332,0.000,242.920,1.600,0.000,0.000,0.0
21/1/2008,02:01:00,0.332,0.000,242.680,1.600,0.000,0.000,0.0
21/1/2008,02:02:00,0.332,0.000,242.370,1.600,0.000,0.000,0.0
21/1/2008,02:03:00,0.330,0.000,242.020,1.600,0.000,0.000,0.0
21/1/2008,02:04:00,0.330,0.000,241.900,1.600,0.000,0.000,0.0
21/1/2008,02:05:00,0.330,0.000,241.780,1.600,0.000,0.000,0.0
21/1/2008,02:06:00,0.330,0.000,241.380,1.600,0.000,0.000,0.0
21/1/2008,02:07:00,0.332,0.000,242.330,1.600,0.000,0.000,0.0
21/1/2008,02:08:00,0.332,0.000,243.000,1.600,0.000,0.000,0.0
21/1/2008,02:09:00,0.332,0.000,242.870,1.600,0.000,0.000,0.0
21/1/2008,02:10:00,0.332,0.000,243.080,1.600,0.000,0.000,0.0
21/1/2008,02:11:00,0.334,0.000,243.630,1.600,0.000,0.000,0.0
21/1/2008,02:12:00,0.330,0.000,242.480,1.600,0.000,0.000,0.0
21/1/2008,02:13:00,0.330,0.000,241.930,1.600,0.000,0.000,0.0
21/1/2008,02:14:00,0.332,0.000,243.170,1.600,0.000,0.000,0.0
21/1/2008,02:15:00,0.332,0.000,243.230,1.600,0.000,0.000,0.0
21/1/2008,02:16:00,0.332,0.000,243.050,1.600,0.000,0.000,0.0
21/1/2008,02:17:00,0.332,0.000,243.450,1.600,0.000,0.000,0.0
21/1/2008,02:18:00,0.332,0.000,243.680,1.600,0.000,0.000,0.0
21/1/2008,02:19:00,0.330,0.000,242.600,1.600,0.000,0.000,0.0
21/1/2008,02:20:00,0.330,0.000,242.000,1.600,0.000,0.000,0.0
21/1/2008,02:21:00,0.330,0.000,242.040,1.600,0.000,0.000,0.0
21/1/2008,02:22:00,0.434,0.086,243.050,2.000,0.000,0.000,0.0
21/1/2008,02:23:00,0.442,0.116,243.770,2.000,0.000,0.000,0.0
21/1/2008,02:24:00,0.440,0.114,243.600,2.000,0.000,0.000,0.0
21/1/2008,02:25:00,0.438,0.118,244.000,2.000,0.000,0.000,0.0
21/1/2008,02:26:00,0.530,0.226,243.790,2.400,0.000,0.000,0.0
21/1/2008,02:27:00,0.510,0.220,242.830,2.400,0.000,0.000,0.0
21/1/2008,02:28:00,0.506,0.212,241.370,2.400,0.000,0.000,0.0
21/1/2008,02:29:00,0.504,0.212,241.530,2.400,0.000,0.000,0.0
21/1/2008,02:30:00,0.502,0.210,241.170,2.400,0.000,0.000,0.0
21/1/2008,02:31:00,0.500,0.210,241.250,2.400,0.000,0.000,0.0
21/1/2008,02:32:00,0.498,0.212,241.470,2.200,0.000,0.000,0.0
21/1/2008,02:33:00,0.496,0.214,241.700,2.200,0.000,0.000,0.0
21/1/2008,02:34:00,0.496,0.220,242.720,2.200,0.000,0.000,0.0
21/1/2008,02:35:00,0.494,0.218,242.490,2.200,0.000,0.000,0.0
21/1/2008,02:36:00,0.446,0.146,242.330,2.000,0.000,0.000,0.0
21/1/2008,02:37:00,0.422,0.112,242.360,1.800,0.000,0.000,0.0
21/1/2008,02:38:00,0.422,0.112,242.440,1.800,0.000,0.000,0.0
21/1/2008,02:39:00,0.392,0.068,242.070,1.800,0.000,0.000,0.0
21/1/2008,02:40:00,0.328,0.000,241.530,1.600,0.000,0.000,0.0
21/1/2008,02:41:00,0.328,0.000,241.860,1.600,0.000,0.000,0.0
21/1/2008,02:42:00,0.328,0.000,242.070,1.600,0.000,0.000,0.0
21/1/2008,02:43:00,0.328,0.000,241.710,1.600,0.000,0.000,0.0
21/1/2008,02:44:00,0.326,0.000,240.930,1.600,0.000,0.000,0.0
21/1/2008,02:45:00,0.326,0.000,241.050,1.600,0.000,0.000,0.0
21/1/2008,02:46:00,0.328,0.000,241.150,1.600,0.000,0.000,0.0
21/1/2008,02:47:00,0.328,0.000,241.050,1.600,0.000,0.000,0.0
21/1/2008,02:48:00,0.328,0.000,241.120,1.600,0.000,0.000,0.0
21/1/2008,02:49:00,0.328,0.000,241.910,1.600,0.000,0.000,0.0
21/1/2008,02:50:00,0.330,0.000,242.100,1.600,0.000,0.000,0.0
21/1/2008,02:51:00,0.326,0.000,241.140,1.600,0.000,0.000,0.0
21/1/2008,02:52:00,0.328,0.000,241.270,1.600,0.000,0.000,0.0
21/1/2008,02:53:00,0.328,0.000,241.510,1.600,0.000,0.000,0.0
21/1/2008,02:54:00,0.350,0.000,241.300,1.800,0.000,0.000,0.0
21/1/2008,02:55:00,0.408,0.094,240.800,1.800,0.000,0.000,0.0
21/1/2008,02:56:00,0.412,0.094,241.190,1.800,0.000,2.000,0.0
21/1/2008,02:57:00,0.408,0.094,241.300,1.800,0.000,1.000,0.0
21/1/2008,02:58:00,0.410,0.094,241.090,1.800,0.000,2.000,0.0
21/1/2008,02:59:00,0.408,0.090,240.520,1.800,0.000,1.000,0.0
21/1/2008,03:00:00,0.408,0.090,240.070,1.800,0.000,1.000,0.0
21/1/2008,03:01:00,0.410,0.092,240.800,1.800,0.000,2.000,0.0
21/1/2008,03:02:00,0.410,0.090,240.790,1.800,0.000,1.000,0.0
21/1/2008,03:03:00,0.408,0.088,240.180,1.800,0.000,2.000,0.0
21/1/2008,03:04:00,0.408,0.090,240.390,1.800,0.000,1.000,0.0
21/1/2008,03:05:00,0.408,0.090,240.460,1.800,0.000,1.000,0.0
21/1/2008,03:06:00,0.408,0.092,240.640,1.800,0.000,2.000,0.0
21/1/2008,03:07:00,0.408,0.092,240.730,1.800,0.000,1.000,0.0
21/1/2008,03:08:00,0.406,0.090,240.510,1.800,0.000,2.000,0.0
21/1/2008,03:09:00,0.406,0.090,240.390,1.800,0.000,1.000,0.0
21/1/2008,03:10:00,0.406,0.092,240.620,1.800,0.000,1.000,0.0
21/1/2008,03:11:00,0.438,0.116,241.400,2.000,0.000,2.000,0.0
21/1/2008,03:12:00,0.542,0.262,241.320,2.600,0.000,1.000,0.0
21/1/2008,03:13:00,0.590,0.338,242.070,2.800,0.000,1.000,0.0
21/1/2008,03:14:00,0.588,0.340,242.640,2.800,0.000,1.000,0.0
21/1/2008,03:15:00,1.342,0.330,241.810,6.000,0.000,2.000,11.0
21/1/2008,03:16:00,1.698,0.324,241.360,7.200,0.000,1.000,18.0
21/1/2008,03:17:00,1.680,0.322,241.290,7.000,0.000,1.000,19.0
21/1/2008,03:18:00,1.668,0.324,241.510,7.000,0.000,2.000,18.0
21/1/2008,03:19:00,1.646,0.318,240.520,7.000,0.000,1.000,18.0
21/1/2008,03:20:00,1.640,0.316,240.340,7.000,0.000,1.000,17.0
21/1/2008,03:21:00,1.616,0.282,240.770,6.800,0.000,1.000,18.0
21/1/2008,03:22:00,1.562,0.212,240.220,6.600,0.000,1.000,18.0
21/1/2008,03:23:00,1.560,0.212,240.140,6.600,0.000,2.000,18.0
21/1/2008,03:24:00,1.558,0.212,240.030,6.600,0.000,1.000,18.0
21/1/2008,03:25:00,1.564,0.216,240.760,6.600,0.000,1.000,17.0
21/1/2008,03:26:00,1.566,0.216,241.060,6.600,0.000,1.000,18.0
21/1/2008,03:27:00,1.560,0.216,240.690,6.600,0.000,1.000,18.0
21/1/2008,03:28:00,1.554,0.212,240.180,6.400,0.000,2.000,18.0
21/1/2008,03:29:00,1.546,0.198,240.520,6.400,0.000,1.000,17.0
21/1/2008,03:30:00,1.478,0.084,241.720,6.000,0.000,1.000,18.0
21/1/2008,03:31:00,1.474,0.084,241.450,6.000,0.000,1.000,18.0
21/1/2008,03:32:00,1.466,0.082,240.650,6.000,0.000,1.000,18.0
21/1/2008,03:33:00,1.468,0.082,240.870,6.000,0.000,2.000,18.0
21/1/2008,03:34:00,1.472,0.084,241.250,6.000,0.000,1.000,18.0
21/1/2008,03:35:00,1.470,0.082,241.000,6.000,0.000,1.000,17.0
21/1/2008,03:36:00,1.470,0.082,240.970,6.000,0.000,1.000,18.0
21/1/2008,03:37:00,1.412,0.000,241.400,5.800,0.000,0.000,18.0
21/1/2008,03:38:00,1.394,0.000,240.380,5.800,0.000,0.000,18.0
21/1/2008,03:39:00,1.386,0.000,239.690,5.800,0.000,0.000,17.0
21/1/2008,03:40:00,1.388,0.000,239.900,5.800,0.000,0.000,18.0
21/1/2008,03:41:00,1.398,0.000,240.720,5.800,0.000,0.000,18.0
21/1/2008,03:42:00,1.404,0.000,241.280,5.800,0.000,0.000,18.0
21/1/2008,03:43:00,1.400,0.000,241.050,5.800,0.000,0.000,18.0
21/1/2008,03:44:00,1.398,0.000,240.790,5.800,0.000,0.000,17.0
21/1/2008,03:45:00,1.154,0.000,241.370,5.200,0.000,0.000,15.0
21/1/2008,03:46:00,0.330,0.000,242.320,1.600,0.000,0.000,0.0
21/1/2008,03:47:00,0.330,0.000,241.880,1.600,0.000,0.000,0.0
21/1/2008,03:48:00,0.328,0.000,240.950,1.600,0.000,0.000,0.0
21/1/2008,03:49:00,0.330,0.000,241.850,1.600,0.000,0.000,0.0
21/1/2008,03:50:00,0.330,0.000,242.250,1.600,0.000,0.000,0.0
21/1/2008,03:51:00,0.330,0.000,241.980,1.600,0.000,0.000,0.0
21/1/2008,03:52:00,0.330,0.000,241.870,1.600,0.000,0.000,0.0
21/1/2008,03:53:00,0.330,0.000,242.390,1.600,0.000,0.000,0.0
21/1/2008,03:54:00,0.330,0.000,241.810,1.600,0.000,0.000,0.0
21/1/2008,03:55:00,0.330,0.000,241.650,1.600,0.000,0.000,0.0
21/1/2008,03:56:00,0.360,0.000,241.680,1.800,0.000,0.000,0.0
21/1/2008,03:57:00,0.404,0.080,241.840,1.800,0.000,0.000,0.0
21/1/2008,03:58:00,0.404,0.080,241.900,1.800,0.000,0.000,0.0
21/1/2008,03:59:00,0.406,0.080,242.140,1.800,0.000,0.000,0.0
21/1/2008,04:00:00,0.406,0.082,242.500,1.800,0.000,0.000,0.0
21/1/2008,04:01:00,0.404,0.082,242.490,1.800,0.000,0.000,0.0
21/1/2008,04:02:00,0.400,0.076,241.190,1.800,0.000,0.000,0.0
21/1/2008,04:03:00,0.430,0.098,240.490,2.000,0.000,0.000,0.0
21/1/2008,04:04:00,0.508,0.208,240.610,2.400,0.000,0.000,0.0
21/1/2008,04:05:00,0.506,0.208,240.780,2.400,0.000,0.000,0.0
21/1/2008,04:06:00,0.450,0.128,241.460,2.000,0.000,0.000,0.0
21/1/2008,04:07:00,0.432,0.106,240.900,2.000,0.000,0.000,0.0
21/1/2008,04:08:00,0.430,0.106,241.240,2.000,0.000,0.000,0.0
21/1/2008,04:09:00,0.430,0.108,241.530,2.000,0.000,0.000,0.0
21/1/2008,04:10:00,0.430,0.108,241.520,2.000,0.000,0.000,0.0
21/1/2008,04:11:00,0.428,0.106,241.100,2.000,0.000,0.000,0.0
21/1/2008,04:12:00,0.426,0.106,241.260,2.000,0.000,0.000,0.0
21/1/2008,04:13:00,0.424,0.104,240.890,2.000,0.000,0.000,0.0
21/1/2008,04:14:00,0.424,0.104,240.910,2.000,0.000,0.000,0.0
21/1/2008,04:15:00,0.424,0.106,241.130,2.000,0.000,0.000,0.0
21/1/2008,04:16:00,0.424,0.108,241.630,2.000,0.000,0.000,0.0
21/1/2008,04:17:00,0.424,0.108,242.070,2.000,0.000,0.000,0.0
21/1/2008,04:18:00,0.424,0.106,241.760,2.000,0.000,0.000,0.0
21/1/2008,04:19:00,0.422,0.106,241.780,2.000,0.000,0.000,0.0
21/1/2008,04:20:00,0.422,0.108,242.020,2.000,0.000,0.000,0.0
21/1/2008,04:21:00,0.340,0.000,241.950,1.600,0.000,0.000,0.0
21/1/2008,04:22:00,0.328,0.000,241.800,1.600,0.000,0.000,0.0
21/1/2008,04:23:00,0.328,0.000,241.640,1.600,0.000,0.000,0.0
21/1/2008,04:24:00,0.348,0.000,242.110,1.600,0.000,0.000,0.0
21/1/2008,04:25:00,0.350,0.000,241.620,1.600,0.000,0.000,0.0
21/1/2008,04:26:00,0.336,0.000,241.240,1.600,0.000,0.000,0.0
21/1/2008,04:27:00,0.328,0.000,240.990,1.600,0.000,0.000,0.0
21/1/2008,04:28:00,0.326,0.000,240.380,1.600,0.000,0.000,0.0
21/1/2008,04:29:00,0.328,0.000,240.610,1.600,0.000,0.000,0.0
21/1/2008,04:30:00,0.328,0.000,241.110,1.600,0.000,0.000,0.0
21/1/2008,04:31:00,0.326,0.000,240.850,1.600,0.000,0.000,0.0
21/1/2008,04:32:00,0.326,0.000,240.120,1.600,0.000,0.000,0.0
21/1/2008,04:33:00,0.326,0.000,240.260,1.600,0.000,0.000,0.0
21/1/2008,04:34:00,0.328,0.000,240.540,1.600,0.000,0.000,0.0
21/1/2008,04:35:00,0.330,0.000,240.850,1.600,0.000,0.000,0.0
21/1/2008,04:36:00,0.330,0.000,241.400,1.600,0.000,0.000,0.0
21/1/2008,04:37:00,0.330,0.000,241.060,1.600,0.000,0.000,0.0
21/1/2008,04:38:00,0.328,0.000,240.780,1.600,0.000,0.000,0.0
21/1/2008,04:39:00,0.328,0.000,240.510,1.600,0.000,0.000,0.0
21/1/2008,04:40:00,0.330,0.000,241.350,1.600,0.000,0.000,0.0
