Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
4/11/2010,12:18:00,0.332,0.078,242.890,1.400,0.000,2.000,1.0
4/11/2010,12:19:00,0.542,0.076,242.200,2.200,0.000,1.000,1.0
4/11/2010,12:20:00,0.636,0.098,242.330,2.600,0.000,1.000,0.0
4/11/2010,12:21:00,0.676,0.176,242.230,2.800,0.000,1.000,1.0
4/11/2010,12:22:00,0.680,0.180,243.190,2.800,0.000,2.000,1.0
4/11/2010,12:23:00,0.684,0.182,243.680,2.800,0.000,1.000,0.0
4/11/2010,12:24:00,0.714,0.196,244.160,3.000,0.000,1.000,1.0
4/11/2010,12:25:00,2.026,0.330,242.250,9.400,0.000,20.000,1.0
4/11/2010,12:26:00,2.770,0.340,241.410,11.400,0.000,39.000,0.0
4/11/2010,12:27:00,2.252,0.338,241.860,10.200,0.000,30.000,1.0
4/11/2010,12:28:00,2.766,0.332,240.840,11.400,0.000,39.000,1.0
4/11/2010,12:29:00,2.342,0.438,240.920,10.600,0.000,30.000,0.0
4/11/2010,12:30:00,4.688,0.414,237.960,20.000,0.000,65.000,1.0
4/11/2010,12:31:00,5.026,0.380,237.570,21.200,0.000,74.000,0.0
4/11/2010,12:32:00,5.034,0.374,238.130,21.200,0.000,74.000,1.0
4/11/2010,12:33:00,5.032,0.374,237.970,21.200,0.000,74.000,1.0
4/11/2010,12:34:00,5.032,0.364,237.870,21.200,0.000,75.000,0.0
4/11/2010,12:35:00,5.002,0.360,237.160,21.000,0.000,73.000,1.0
4/11/2010,12:36:00,5.014,0.356,237.520,21.000,0.000,74.000,1.0
4/11/2010,12:37:00,5.014,0.358,237.520,21.000,0.000,74.000,0.0
4/11/2010,12:38:00,4.098,0.370,239.140,17.800,0.000,62.000,1.0
4/11/2010,12:39:00,2.886,0.386,240.520,12.000,0.000,39.000,0.0
4/11/2010,12:40:00,2.880,0.382,240.290,12.000,0.000,39.000,1.0
4/11/2010,12:41:00,2.828,0.358,241.130,11.800,0.000,39.000,1.0
4/11/2010,12:42:00,2.786,0.304,241.160,11.600,0.000,39.000,0.0
4/11/2010,12:43:00,2.766,0.272,240.090,11.400,0.000,38.000,1.0
4/11/2010,12:44:00,2.770,0.252,239.400,11.600,0.000,39.000,1.0
4/11/2010,12:45:00,2.852,0.438,239.350,12.200,0.000,35.000,6.0
4/11/2010,12:46:00,2.316,0.488,240.210,10.000,0.000,20.000,11.0
4/11/2010,12:47:00,3.256,0.384,239.570,13.600,0.000,38.000,12.0
4/11/2010,12:48:00,3.260,0.402,239.100,13.600,0.000,39.000,11.0
4/11/2010,12:49:00,2.294,0.404,239.700,9.800,0.000,24.000,13.0
4/11/2010,12:50:00,2.840,0.370,239.170,12.200,0.000,30.000,12.0
4/11/2010,12:51:00,3.116,0.356,238.820,13.200,0.000,37.000,12.0
4/11/2010,12:52:00,2.144,0.412,240.720,9.000,0.000,19.000,12.0
4/11/2010,12:53:00,3.336,0.444,238.700,14.000,0.000,37.000,12.0
4/11/2010,12:54:00,2.770,0.468,239.090,12.000,0.000,30.000,13.0
4/11/2010,12:55:00,2.568,0.500,239.570,11.200,0.000,24.000,12.0
4/11/2010,12:56:00,3.104,0.522,239.370,13.400,0.000,36.000,12.0
4/11/2010,12:57:00,2.404,0.288,240.200,11.000,0.000,27.000,1.0
4/11/2010,12:58:00,3.308,0.300,240.280,14.400,0.000,40.000,1.0
4/11/2010,12:59:00,2.412,0.410,240.890,10.600,0.000,24.000,0.0
4/11/2010,13:00:00,3.452,0.426,239.510,14.800,0.000,42.000,1.0
4/11/2010,13:01:00,1.576,0.362,241.530,6.600,0.000,19.000,1.0
4/11/2010,13:02:00,2.852,0.474,240.340,12.600,0.000,34.000,0.0
4/11/2010,13:03:00,1.062,0.354,241.150,4.800,0.000,12.000,1.0
4/11/2010,13:04:00,0.722,0.338,240.800,3.200,0.000,5.000,0.0
4/11/2010,13:05:00,0.648,0.242,241.320,2.800,0.000,5.000,1.0
4/11/2010,13:06:00,0.700,0.264,242.520,3.000,0.000,5.000,1.0
4/11/2010,13:07:00,0.654,0.240,242.150,2.800,0.000,5.000,0.0
4/11/2010,13:08:00,0.694,0.262,242.060,3.000,0.000,5.000,1.0
4/11/2010,13:09:00,0.650,0.240,242.000,2.800,0.000,4.000,1.0
4/11/2010,13:10:00,0.692,0.270,243.010,3.000,0.000,5.000,0.0
4/11/2010,13:11:00,0.564,0.224,242.660,2.400,0.000,4.000,1.0
4/11/2010,13:12:00,0.462,0.202,243.460,2.000,0.000,1.000,1.0
4/11/2010,13:13:00,0.592,0.204,243.560,2.600,0.000,1.000,0.0
4/11/2010,13:14:00,0.560,0.184,243.830,2.400,0.000,2.000,1.0
4/11/2010,13:15:00,0.502,0.066,243.840,2.000,0.000,1.000,1.0
4/11/2010,13:16:00,0.482,0.064,244.170,2.000,0.000,1.000,0.0
4/11/2010,13:17:00,0.500,0.066,243.560,2.000,0.000,2.000,1.0
4/11/2010,13:18:00,0.450,0.074,242.930,1.800,0.000,1.000,1.0
4/11/2010,13:19:00,0.466,0.082,243.220,2.000,0.000,1.000,0.0
4/11/2010,13:20:00,0.448,0.080,244.100,1.800,0.000,2.000,1.0
4/11/2010,13:21:00,0.466,0.082,243.340,2.000,0.000,1.000,1.0
4/11/2010,13:22:00,0.446,0.078,243.550,1.800,0.000,1.000,0.0
4/11/2010,13:23:00,0.466,0.082,243.290,2.000,0.000,2.000,1.0
4/11/2010,13:24:00,0.358,0.084,243.690,1.400,0.000,1.000,1.0
4/11/2010,13:25:00,0.430,0.082,243.830,1.800,0.000,2.000,0.0
4/11/2010,13:26:00,0.606,0.076,243.750,2.400,0.000,1.000,1.0
4/11/2010,13:27:00,0.604,0.074,243.340,2.400,0.000,1.000,1.0
4/11/2010,13:28:00,0.598,0.068,241.480,2.400,0.000,1.000,0.0
4/11/2010,13:29:00,0.632,0.096,241.390,2.600,0.000,1.000,1.0
4/11/2010,13:30:00,0.776,0.214,241.700,3.400,0.000,3.000,0.0
4/11/2010,13:31:00,2.836,0.200,239.660,11.800,0.000,34.000,1.0
4/11/2010,13:32:00,2.418,0.216,240.030,10.600,0.000,35.000,1.0
4/11/2010,13:33:00,2.622,0.278,239.840,11.200,0.000,33.000,0.0
4/11/2010,13:34:00,2.564,0.342,240.580,11.000,0.000,38.000,1.0
4/11/2010,13:35:00,5.272,0.288,237.860,23.000,0.000,62.000,12.0
4/11/2010,13:36:00,5.978,0.300,236.450,25.200,0.000,74.000,18.0
4/11/2010,13:37:00,5.946,0.276,236.370,25.000,0.000,73.000,18.0
4/11/2010,13:38:00,5.918,0.284,236.000,25.000,0.000,74.000,18.0
4/11/2010,13:39:00,5.830,0.174,235.830,24.600,0.000,73.000,18.0
4/11/2010,13:40:00,5.848,0.188,235.820,24.800,0.000,74.000,18.0
4/11/2010,13:41:00,5.892,0.176,236.890,24.800,0.000,75.000,18.0
4/11/2010,13:42:00,5.888,0.192,236.680,24.800,0.000,74.000,18.0
4/11/2010,13:43:00,5.884,0.174,236.820,24.800,0.000,74.000,17.0
4/11/2010,13:44:00,5.912,0.194,237.280,24.800,0.000,75.000,18.0
4/11/2010,13:45:00,5.910,0.176,237.460,24.800,0.000,75.000,18.0
4/11/2010,13:46:00,4.194,0.214,239.010,17.800,0.000,49.000,18.0
4/11/2010,13:47:00,3.118,0.208,240.230,13.200,0.000,30.000,19.0
4/11/2010,13:48:00,3.018,0.180,240.460,12.600,0.000,25.000,18.0
4/11/2010,13:49:00,3.572,0.112,239.330,15.000,0.000,39.000,18.0
4/11/2010,13:50:00,1.648,0.160,240.710,6.800,0.000,7.000,19.0
4/11/2010,13:51:00,1.672,0.096,240.870,6.800,0.000,6.000,18.0
4/11/2010,13:52:00,1.712,0.118,240.920,7.000,0.000,6.000,18.0
4/11/2010,13:53:00,1.706,0.096,240.270,7.000,0.000,6.000,19.0
4/11/2010,13:54:00,1.720,0.116,240.970,7.000,0.000,7.000,18.0
4/11/2010,13:55:00,1.698,0.144,241.330,7.000,0.000,6.000,19.0
4/11/2010,13:56:00,1.640,0.162,242.020,6.800,0.000,5.000,18.0
4/11/2010,13:57:00,1.666,0.136,242.120,6.800,0.000,5.000,19.0
4/11/2010,13:58:00,1.456,0.056,241.880,6.000,0.000,2.000,18.0
4/11/2010,13:59:00,1.490,0.054,240.400,6.200,0.000,3.000,19.0
4/11/2010,14:00:00,1.478,0.000,239.430,6.200,0.000,3.000,18.0
4/11/2010,14:01:00,1.488,0.046,238.400,6.200,0.000,3.000,18.0
4/11/2010,14:02:00,1.454,0.060,238.630,6.000,0.000,3.000,18.0
4/11/2010,14:03:00,1.644,0.118,239.280,7.000,0.000,5.000,18.0
4/11/2010,14:04:00,1.784,0.190,240.270,7.400,0.000,6.000,19.0
4/11/2010,14:05:00,1.812,0.238,239.510,7.600,0.000,7.000,18.0
4/11/2010,14:06:00,1.872,0.280,240.530,7.800,0.000,8.000,18.0
4/11/2010,14:07:00,1.920,0.374,240.040,8.000,0.000,7.000,18.0
4/11/2010,14:08:00,1.580,0.312,240.080,6.600,0.000,1.000,19.0
4/11/2010,14:09:00,1.582,0.294,240.070,6.600,0.000,2.000,18.0
4/11/2010,14:10:00,1.560,0.288,240.020,6.600,0.000,1.000,18.0
4/11/2010,14:11:00,1.576,0.294,240.020,6.600,0.000,2.000,18.0
4/11/2010,14:12:00,1.562,0.294,240.760,6.600,0.000,1.000,19.0
4/11/2010,14:13:00,1.540,0.234,241.130,6.400,0.000,1.000,18.0
4/11/2010,14:14:00,1.498,0.194,241.350,6.200,0.000,1.000,19.0
4/11/2010,14:15:00,1.518,0.198,241.680,6.200,0.000,2.000,18.0
4/11/2010,14:16:00,1.504,0.196,242.150,6.200,0.000,1.000,19.0
4/11/2010,14:17:00,1.526,0.202,242.380,6.200,0.000,2.000,18.0
4/11/2010,14:18:00,1.494,0.192,241.260,6.200,0.000,1.000,19.0
4/11/2010,14:19:00,1.066,0.206,241.890,5.000,0.000,1.000,13.0
4/11/2010,14:20:00,0.424,0.210,242.520,1.800,0.000,1.000,0.0
4/11/2010,14:21:00,0.404,0.158,242.900,1.800,0.000,2.000,1.0
4/11/2010,14:22:00,0.330,0.076,242.890,1.400,0.000,1.000,0.0
4/11/2010,14:23:00,0.350,0.080,242.710,1.400,0.000,1.000,1.0
4/11/2010,14:24:00,0.332,0.076,243.180,1.400,0.000,2.000,1.0
4/11/2010,14:25:00,0.298,0.000,243.190,1.200,0.000,0.000,0.0
4/11/2010,14:26:00,0.272,0.000,244.070,1.200,0.000,0.000,1.0
4/11/2010,14:27:00,0.358,0.000,243.700,1.400,0.000,1.000,1.0
4/11/2010,14:28:00,0.406,0.000,243.720,1.800,0.000,0.000,0.0
4/11/2010,14:29:00,0.388,0.000,243.260,1.600,0.000,0.000,1.0
4/11/2010,14:30:00,0.402,0.000,242.800,1.600,0.000,0.000,1.0
4/11/2010,14:31:00,0.382,0.000,242.900,1.600,0.000,0.000,0.0
4/11/2010,14:32:00,0.402,0.000,243.380,1.600,0.000,1.000,1.0
4/11/2010,14:33:00,0.386,0.000,244.080,1.600,0.000,0.000,1.0
4/11/2010,14:34:00,0.406,0.000,244.750,1.600,0.000,0.000,0.0
4/11/2010,14:35:00,0.388,0.000,245.010,1.600,0.000,0.000,1.0
4/11/2010,14:36:00,0.406,0.000,244.750,1.600,0.000,0.000,1.0
4/11/2010,14:37:00,0.382,0.000,243.100,1.600,0.000,0.000,0.0
4/11/2010,14:38:00,0.402,0.000,242.770,1.600,0.000,1.000,1.0
4/11/2010,14:39:00,0.430,0.000,243.530,1.800,0.000,0.000,1.0
4/11/2010,14:40:00,0.540,0.144,243.030,2.400,0.000,0.000,0.0
4/11/2010,14:41:00,0.566,0.210,242.410,2.400,0.000,0.000,1.0
4/11/2010,14:42:00,0.582,0.212,242.100,2.600,0.000,0.000,1.0
4/11/2010,14:43:00,0.560,0.208,242.180,2.400,0.000,0.000,0.0
4/11/2010,14:44:00,0.576,0.214,242.250,2.600,0.000,1.000,1.0
4/11/2010,14:45:00,0.554,0.208,242.210,2.400,0.000,0.000,1.0
4/11/2010,14:46:00,0.570,0.210,241.360,2.400,0.000,0.000,0.0
4/11/2010,14:47:00,0.546,0.202,240.970,2.400,0.000,0.000,1.0
4/11/2010,14:48:00,0.518,0.140,241.280,2.200,0.000,0.000,1.0
4/11/2010,14:49:00,0.474,0.102,241.170,2.000,0.000,0.000,0.0
4/11/2010,14:50:00,0.490,0.106,241.120,2.000,0.000,0.000,1.0
4/11/2010,14:51:00,0.478,0.100,241.070,2.000,0.000,0.000,0.0
4/11/2010,14:52:00,0.498,0.102,240.320,2.200,0.000,1.000,1.0
4/11/2010,14:53:00,0.480,0.102,241.340,2.000,0.000,0.000,1.0
4/11/2010,14:54:00,0.500,0.108,241.940,2.200,0.000,0.000,0.0
4/11/2010,14:55:00,0.390,0.000,242.570,1.600,0.000,0.000,1.0
4/11/2010,14:56:00,0.402,0.000,243.100,1.600,0.000,0.000,1.0
4/11/2010,14:57:00,0.492,0.000,242.670,2.000,0.000,2.000,0.0
4/11/2010,14:58:00,0.584,0.000,242.170,2.400,0.000,3.000,1.0
4/11/2010,14:59:00,0.592,0.050,242.560,2.400,0.000,4.000,1.0
4/11/2010,15:00:00,0.584,0.000,242.900,2.400,0.000,3.000,0.0
4/11/2010,15:01:00,0.588,0.048,242.220,2.400,0.000,4.000,1.0
4/11/2010,15:02:00,0.582,0.000,242.100,2.400,0.000,3.000,1.0
4/11/2010,15:03:00,0.592,0.048,242.410,2.400,0.000,4.000,0.0
4/11/2010,15:04:00,0.584,0.000,242.740,2.400,0.000,3.000,1.0
4/11/2010,15:05:00,0.496,0.000,242.240,2.000,0.000,2.000,1.0
4/11/2010,15:06:00,0.386,0.000,242.060,1.600,0.000,0.000,0.0
4/11/2010,15:07:00,0.408,0.000,242.600,1.800,0.000,1.000,1.0
4/11/2010,15:08:00,0.390,0.000,242.750,1.600,0.000,0.000,1.0
4/11/2010,15:09:00,0.406,0.000,242.140,1.800,0.000,0.000,0.0
4/11/2010,15:10:00,0.388,0.000,242.820,1.600,0.000,0.000,1.0
4/11/2010,15:11:00,0.406,0.000,243.060,1.600,0.000,0.000,1.0
4/11/2010,15:12:00,0.380,0.000,242.300,1.600,0.000,0.000,0.0
4/11/2010,15:13:00,0.396,0.000,241.750,1.600,0.000,1.000,1.0
4/11/2010,15:14:00,0.484,0.086,241.820,2.000,0.000,0.000,0.0
4/11/2010,15:15:00,0.596,0.208,241.920,2.600,0.000,0.000,1.0
4/11/2010,15:16:00,0.560,0.208,241.970,2.400,0.000,0.000,1.0
4/11/2010,15:17:00,0.576,0.210,241.600,2.600,0.000,0.000,0.0
4/11/2010,15:18:00,0.556,0.204,241.160,2.400,0.000,0.000,1.0
4/11/2010,15:19:00,0.566,0.204,240.390,2.400,0.000,0.000,1.0
4/11/2010,15:20:00,0.552,0.202,240.420,2.400,0.000,0.000,0.0
4/11/2010,15:21:00,0.564,0.208,241.160,2.400,0.000,1.000,1.0
4/11/2010,15:22:00,0.570,0.210,241.450,2.600,0.000,0.000,1.0
4/11/2010,15:23:00,0.534,0.180,241.810,2.400,0.000,0.000,0.0
4/11/2010,15:24:00,0.500,0.110,242.050,2.200,0.000,0.000,1.0
4/11/2010,15:25:00,0.478,0.104,241.760,2.000,0.000,0.000,1.0
4/11/2010,15:26:00,0.498,0.108,241.780,2.200,0.000,1.000,0.0
4/11/2010,15:27:00,0.386,0.084,241.930,1.600,0.000,0.000,1.0
4/11/2010,15:28:00,0.752,0.000,241.250,5.000,0.000,0.000,1.0
4/11/2010,15:29:00,3.086,0.080,239.290,12.800,0.000,0.000,0.0
4/11/2010,15:30:00,3.112,0.074,239.370,13.000,0.000,0.000,1.0
4/11/2010,15:31:00,2.844,0.000,239.040,12.400,0.000,0.000,4.0
4/11/2010,15:32:00,0.900,0.224,240.730,3.800,0.000,1.000,11.0
4/11/2010,15:33:00,0.908,0.216,240.550,3.800,0.000,0.000,11.0
4/11/2010,15:34:00,0.952,0.220,240.540,4.000,0.000,0.000,11.0
4/11/2010,15:35:00,0.942,0.218,240.950,4.000,0.000,0.000,12.0
4/11/2010,15:36:00,0.968,0.218,240.550,4.200,0.000,0.000,12.0
4/11/2010,15:37:00,0.956,0.214,240.680,4.000,0.000,0.000,12.0
4/11/2010,15:38:00,0.976,0.226,241.540,4.200,0.000,1.000,11.0
4/11/2010,15:39:00,0.952,0.214,240.770,4.000,0.000,0.000,12.0
4/11/2010,15:40:00,0.968,0.218,240.600,4.200,0.000,0.000,12.0
4/11/2010,15:41:00,0.946,0.216,241.080,4.000,0.000,0.000,12.0
4/11/2010,15:42:00,0.930,0.206,241.450,4.000,0.000,0.000,11.0
4/11/2010,15:43:00,0.280,0.048,242.360,1.200,0.000,0.000,1.0
4/11/2010,15:44:00,0.300,0.000,243.100,1.200,0.000,1.000,1.0
4/11/2010,15:45:00,0.282,0.046,243.910,1.200,0.000,0.000,1.0
4/11/2010,15:46:00,0.300,0.000,243.590,1.200,0.000,0.000,0.0
4/11/2010,15:47:00,0.428,0.108,243.140,2.000,0.000,0.000,1.0
4/11/2010,15:48:00,0.566,0.206,242.960,2.400,0.000,0.000,1.0
4/11/2010,15:49:00,0.574,0.204,243.320,2.400,0.000,0.000,0.0
4/11/2010,15:50:00,0.588,0.210,243.380,2.600,0.000,0.000,1.0
4/11/2010,15:51:00,0.582,0.210,243.610,2.600,0.000,0.000,1.0
4/11/2010,15:52:00,0.578,0.206,242.810,2.600,0.000,1.000,0.0
4/11/2010,15:53:00,0.580,0.208,242.880,2.600,0.000,0.000,1.0
4/11/2010,15:54:00,0.554,0.204,242.920,2.400,0.000,0.000,1.0
4/11/2010,15:55:00,0.574,0.208,242.970,2.400,0.000,0.000,0.0
4/11/2010,15:56:00,0.486,0.106,242.990,2.000,0.000,0.000,1.0
4/11/2010,15:57:00,0.500,0.104,242.960,2.200,0.000,1.000,1.0
4/11/2010,15:58:00,0.482,0.100,243.190,2.000,0.000,0.000,0.0
4/11/2010,15:59:00,0.502,0.106,243.450,2.200,0.000,0.000,1.0
4/11/2010,16:00:00,0.480,0.098,243.040,2.000,0.000,0.000,1.0
4/11/2010,16:01:00,0.496,0.096,242.490,2.000,0.000,0.000,0.0
4/11/2010,16:02:00,0.388,0.000,243.090,1.600,0.000,0.000,1.0
4/11/2010,16:03:00,0.406,0.000,243.170,1.800,0.000,1.000,0.0
4/11/2010,16:04:00,0.388,0.000,243.480,1.600,0.000,0.000,1.0
4/11/2010,16:05:00,0.410,0.000,244.180,1.800,0.000,0.000,1.0
4/11/2010,16:06:00,0.392,0.000,244.740,1.600,0.000,0.000,0.0
4/11/2010,16:07:00,0.410,0.000,244.850,1.800,0.000,0.000,1.0
4/11/2010,16:08:00,0.390,0.000,244.660,1.600,0.000,0.000,1.0
4/11/2010,16:09:00,0.410,0.000,244.480,1.800,0.000,1.000,0.0
4/11/2010,16:10:00,0.392,0.000,244.250,1.600,0.000,0.000,1.0
4/11/2010,16:11:00,0.410,0.000,244.960,1.800,0.000,0.000,1.0
4/11/2010,16:12:00,0.392,0.000,244.960,1.600,0.000,0.000,0.0
4/11/2010,16:13:00,0.412,0.000,244.760,1.800,0.000,0.000,1.0
4/11/2010,16:14:00,0.392,0.000,244.770,1.600,0.000,0.000,1.0
4/11/2010,16:15:00,0.412,0.000,244.860,1.800,0.000,1.000,0.0
4/11/2010,16:16:00,0.390,0.000,244.310,1.600,0.000,0.000,1.0
4/11/2010,16:17:00,0.422,0.000,244.600,1.800,0.000,0.000,1.0
4/11/2010,16:18:00,0.398,0.000,245.250,1.600,0.000,0.000,0.0
4/11/2010,16:19:00,0.414,0.000,245.070,1.800,0.000,0.000,1.0
4/11/2010,16:20:00,0.392,0.000,244.880,1.600,0.000,0.000,1.0
4/11/2010,16:21:00,0.516,0.090,244.520,2.200,0.000,1.000,0.0
4/11/2010,16:22:00,0.514,0.108,244.660,2.200,0.000,0.000,1.0
4/11/2010,16:23:00,0.550,0.150,244.530,2.400,0.000,0.000,1.0
4/11/2010,16:24:00,0.592,0.216,244.390,2.600,0.000,0.000,0.0
4/11/2010,16:25:00,0.572,0.212,244.520,2.400,0.000,0.000,1.0
4/11/2010,16:26:00,0.590,0.220,245.090,2.600,0.000,1.000,1.0
4/11/2010,16:27:00,0.568,0.212,244.620,2.400,0.000,0.000,0.0
4/11/2010,16:28:00,0.588,0.222,245.650,2.600,0.000,0.000,1.0
4/11/2010,16:29:00,0.566,0.216,245.480,2.400,0.000,0.000,1.0
4/11/2010,16:30:00,0.582,0.220,245.110,2.600,0.000,0.000,0.0
4/11/2010,16:31:00,0.558,0.212,244.340,2.400,0.000,0.000,1.0
4/11/2010,16:32:00,0.538,0.158,244.510,2.200,0.000,1.000,1.0
4/11/2010,16:33:00,0.490,0.104,244.410,2.000,0.000,0.000,0.0
4/11/2010,16:34:00,0.508,0.110,244.540,2.200,0.000,0.000,1.0
4/11/2010,16:35:00,0.450,0.050,244.700,1.800,0.000,0.000,1.0
4/11/2010,16:36:00,0.412,0.000,244.930,1.800,0.000,0.000,0.0
4/11/2010,16:37:00,0.392,0.000,244.910,1.600,0.000,0.000,1.0
4/11/2010,16:38:00,0.410,0.000,244.420,1.800,0.000,0.000,1.0
4/11/2010,16:39:00,0.390,0.000,244.400,1.600,0.000,0.000,0.0
4/11/2010,16:40:00,0.410,0.000,244.360,1.800,0.000,1.000,1.0
4/11/2010,16:41:00,0.392,0.000,245.110,1.600,0.000,0.000,1.0
4/11/2010,16:42:00,0.412,0.000,245.350,1.800,0.000,0.000,0.0
4/11/2010,16:43:00,0.394,0.000,245.270,1.600,0.000,0.000,1.0
4/11/2010,16:44:00,0.410,0.000,244.830,1.800,0.000,0.000,1.0
4/11/2010,16:45:00,0.390,0.000,244.610,1.600,0.000,0.000,0.0
4/11/2010,16:46:00,0.416,0.000,245.700,1.800,0.000,1.000,1.0
4/11/2010,16:47:00,0.394,0.000,245.780,1.600,0.000,0.000,1.0
4/11/2010,16:48:00,0.416,0.000,246.030,1.800,0.000,0.000,0.0
4/11/2010,16:49:00,0.394,0.000,245.510,1.600,0.000,0.000,1.0
4/11/2010,16:50:00,0.414,0.000,245.860,1.800,0.000,0.000,1.0
4/11/2010,16:51:00,0.394,0.000,245.190,1.600,0.000,0.000,0.0
4/11/2010,16:52:00,0.410,0.000,244.740,1.600,0.000,1.000,1.0
4/11/2010,16:53:00,0.408,0.000,244.900,1.600,0.000,0.000,1.0
4/11/2010,16:54:00,0.392,0.000,243.860,1.600,0.000,0.000,0.0
4/11/2010,16:55:00,0.526,0.100,243.560,2.200,0.000,0.000,1.0
4/11/2010,16:56:00,0.498,0.104,244.450,2.000,0.000,0.000,1.0
4/11/2010,16:57:00,0.514,0.106,244.020,2.200,0.000,1.000,0.0
4/11/2010,16:58:00,0.494,0.104,244.540,2.000,0.000,0.000,1.0
4/11/2010,16:59:00,0.510,0.110,244.520,2.200,0.000,0.000,1.0
4/11/2010,17:00:00,0.526,0.130,244.020,2.200,0.000,0.000,0.0
4/11/2010,17:01:00,0.584,0.212,243.550,2.600,0.000,0.000,1.0
